OBJECTID_1,OBJECTID,OUTFALL,ACREAGE,Y2STATUS,Y5STATUS,Y2COST,Y5COST,ADDFORY5,ADDRESSES,Y2COSTPADD,NUM_STFLD,NUM_HSEFLD,GROUP_,Y2CATEGORY,FACETS,C_DISTRICT,WSHED,PCT_SNGLFA,created_us,created_da,last_edite,last_edi_1,Shape_Length,Shape_Area
1105,1875,E0344,1077.95264757,Inadequate, ,25496400,32052600,6556200,2004,12722.754491,52,17,1,1,5460,H,WHITE OAK BAYOU,0, , , , ,39878.2391034947,46955617.0912048
1106,1876,E5133,60.35558451,Proposed, ,1097500,1266600,169100,199,5515.07537688,20, ,3,2,5160,A,WHITE OAK BAYOU,0, , , , ,9944.55841767483,2629089.23710315
1107,1877,E5136,19.46374906,Proposed, ,218200,218200,0,4,54550,0,0,4,5,5160,A,WHITE OAK BAYOU,0, , , , ,4071.38394668258,847841.022790587
1108,1882,H0147,3.05273521,Cannot Analyze, ,0,0,0,1,0,0,0,3,CNA,5460,H,HUNTING BAYOU,0, , , , ,1532.96338757431,132977.142830219
1109,1883,C1104,43.9702359,Proposed, ,449400,460000,10600,4,112350,0,0,0,5,5554,I,SIMS BAYOU,0, , , , ,5563.75696523406,1915343.51946142
1110,1886,W1040,56.59992989,Proposed, ,1209600,1209600,0,67,18053.7313433,5, ,3,2,5056,G,BUFFALO BAYOU,0, , , , ,7757.44680815491,2465493.04752961
1111,1887,W1075,19.75986554,Proposed, ,279300,303900,24600,0,0,0,0,0,5,5056,G,BUFFALO BAYOU,0, , , , ,3682.06762431324,860739.599604699
1112,1888,H1003,77.91233862,Proposed, ,1838000,1985300,147300,155,11858.0645161,9, ,4,4,5460,H,HUNTING BAYOU,0, , , , ,8702.77043823237,3393861.5502882
1113,1889,D1391,17.24930712,Inadequate, ,164500,164500,0,60,2741.66666667,16, ,3,1,4756,G,BRAYS BAYOU,0, , , , ,3658.37155306841,751379.950701911
1114,1892,D0950,68.99743009,Cannot Analyze, ,0,0,0,232,0,12, ,3,CNA,5456,I,BRAYS BAYOU,0, , , , ,9790.19580744093,3005528.06388321
1115,1894,H0077,9.72874732,Inadequate, ,49700,49700,0,42,1183.33333333,0,0,4,3,5656,I,SHIP CHANNEL,0, , , , ,3153.10605688261,423784.24679524
1116,1895,D1401,50.74795425,Cannot Analyze, ,0,0,279100,10,0,0,2,1, ,5355,D,BRAYS BAYOU,0, , , , ,11552.8570542022,2210580.92410224
1117,1899,D0079,130.45929887,Cannot Analyze, ,0,0,0,339,0,10, ,3,CNA,5356,D,BRAYS BAYOU,0, , , , ,23595.9153752637,5682807.15203496
1118,1900,W0402,312.95787806,Inadequate, ,5906700,7420200,1513500,753,7844.22310757,24, ,2,1,5059,A,BUFFALO BAYOU,0, , , , ,30833.0736559901,13632445.4423686
1119,1901,W0404,720.50767846,Inadequate, ,10200300,23440800,13240500,1445,7059.03114187,101,12,2,1,5159,A,BUFFALO BAYOU,0, , , , ,42325.9028471984,31385314.8604578
1120,1902,C1080,35.86776328,Proposed, ,111600,111600,0,1,111600,0,0,4,4,5654,I,SIMS BAYOU,0, , , , ,5107.75542749986,1562399.70668197
1121,1904,E0742,75.78042214,Inadequate, ,580400,966800,386400,302,1921.85430464,20, ,2,1,5060,A,WHITE OAK BAYOU,0, , , , ,8953.92836079135,3300995.43429957
1122,1905,E5162,8.21509244,Proposed, ,85200,85200,0,3,28400,0,0,4,4,4960,A,WHITE OAK BAYOU,0, , , , ,3115.49876530233,357849.35866807
1123,1906,D0007,86.0153078,Inadequate, ,561400,561400,0,221,2540.27149321,0,0,4,3,5656,I,BRAYS BAYOU,0, , , , ,10413.7072881598,3746826.80908952
1124,1907,E5195,131.22078241,Proposed, ,1481600,1692300,210700,341,4344.86803519,16,2,1,2,5262,B,WHITE OAK BAYOU,0, , , , ,12426.2724434124,5715976.94150261
1125,1909,E5150,21.10317492,Proposed, ,150800,150800,0,16,9425,0,0,4,4,5060,A,WHITE OAK BAYOU,0, , , , ,5100.38133433191,919254.38632893
1126,1910,H1030,127.5634372,Proposed, ,3536800,3892000,355200,270,13099.2592593,8, ,4,4,5560,B,HUNTING BAYOU,0, , , , ,11566.4386165116,5556663.28595216
1127,1913,E0709,17.49996565,Inadequate, ,243300,243300,0,140,1737.85714286,6,1,1,1,5160,A,WHITE OAK BAYOU,0, , , , ,3595.76279377669,762298.474123306
1128,1915,E0150,107.00472965,Inadequate, ,2052800,2052800,0,346,5932.94797688,5, ,3,1,5259,H,WHITE OAK BAYOU,0, , , , ,15676.8422016414,4661125.8228068
1129,1916,E5023,8.57329299,Proposed, ,65900,77300,11400,2,32950,0,0,4,4,5259,H,WHITE OAK BAYOU,0, , , , ,2844.26548973904,373452.661091594
1130,1917,H1068,15.9775873,Proposed, ,193800,210900,17100,2,96900,0,0,0,5,5559,B,HUNTING BAYOU,0, , , , ,4201.80430764699,695983.830297532
1131,1918,E0152,2.26662689,Cannot Analyze, ,0,0,0,1,0,0,0,4,CNA,5259,H,WHITE OAK BAYOU,0, , , , ,1272.74944327246,98734.2945836066
1132,1919,E5022,104.21888411,Proposed, ,957300,957300,0,216,4431.94444444,10, ,2,2,5259,H,WHITE OAK BAYOU,0, , , , ,9529.71997095629,4539774.44255441
1133,1920,W0343,26.88888177,Inadequate, ,221000,221000,0,99,2232.32323232,53,5,2,1,4959,A,BUFFALO BAYOU,0, , , , ,4643.14147248022,1171279.60071736
1134,1922,E5024,4.99840093,Proposed, ,70000,70000,0,5,14000,0,0,4,4,5259,H,WHITE OAK BAYOU,0, , , , ,1942.58852867406,217730.348840776
1135,1924,E0328,148.77632073,Cannot Analyze, ,3529300,3685900,156600,546,6463.91941392,12,10,1,1,5359,H,WHITE OAK BAYOU,0, , , , ,14373.0982577421,6480696.81111399
1136,1926,E5027,33.7141117,Proposed, ,484600,484600,0,12,40383.3333333,0,0,4,4,5259,H,WHITE OAK BAYOU,0, , , , ,7234.99124654944,1468586.60854949
1137,1927,W0312,186.35867431,Inadequate, ,2633000,3803600,1170600,180,14627.7777778,14,2,4,3,4959,A,BUFFALO BAYOU,0, , , , ,16552.9146645038,8117783.50567524
1138,1929,W1036,15.80696917,Proposed, ,333000,362400,29400,115,2895.65217391,0,0,4,4,4857,G,BUFFALO BAYOU,0, , , , ,3447.1710426062,688551.685851312
1139,1930,W0598,109.52985344,Inadequate, ,493200,834400,341200,266,1854.13533835,29, ,3,1,5156,G,BUFFALO BAYOU,0, , , , ,11721.0039668771,4771120.33997801
1140,1932,D0032,128.70536133,Cannot Analyze, ,0,0,0,443,0,12,1,3,CNA,5556,I,BRAYS BAYOU,0, , , , ,12655.719101923,5606405.54839964
1141,1933,W0571,43.01318111,Inadequate, ,769500,769500,0,138,5576.08695652,56,5,1,1,5156,G,BUFFALO BAYOU,0, , , , ,7119.5632839661,1873654.24745066
1142,1935,W0271,28.5768085,Inadequate, ,219600,243800,24200,3,73200,1,1,4,3,5056,G,BUFFALO BAYOU,0, , , , ,5048.40696421951,1244805.89502829
1143,1937,D0953,148.63803842,Cannot Analyze, ,0,0,0,403,0,19, ,3,CNA,5456,I,BRAYS BAYOU,0, , , , ,14599.4176990704,6474672.99274314
1144,1938,D0011,333.04972693,Cannot Analyze, ,0,0,0,1393,0,44,1,3,CNA,5556,I,BRAYS BAYOU,0, , , , ,19544.9865656122,14507646.4436528
1145,1941,E5049,27.14356531,Proposed, ,319900,319900,0,20,15995,1, ,2,2,5260,A,WHITE OAK BAYOU,0, , , , ,5645.44207172385,1182373.65467753
1146,1942,D8001,21.71616471,Proposed, ,457600,457600,0,105,4358.0952381,23,3,1,1,5656,I,BRAYS BAYOU,0, , , , ,4235.77265081611,945956.094220541
1147,1947,D0080,98.84755877,Cannot Analyze, ,0,0,0,100,0,0,0,4,CNA,5355,D,BRAYS BAYOU,0, , , , ,16863.4972526053,4305799.17562713
1148,1950,W1041,64.43727434,Proposed, ,910600,1045000,134400,153,5951.63398693,16,4,1,2,5156,C,BUFFALO BAYOU,0, , , , ,7104.13604935291,2806887.76291117
1149,1956,D0128,15.23961766,Inadequate,Inadequate,27500,27500,0,36,763.88888889,8, ,3,1,5254,C,BRAYS BAYOU,0, , , , ,4046.36518393461,663837.53028523
1150,1957,C1038,49.4698773,Proposed, ,123200,134000,10800,29,4248.27586207,4,11,4,4,5654,I,SIMS BAYOU,0, , , , ,7526.25599820298,2154908.06895521
1151,1958,C0153,25.99387052,Inadequate, ,253000,253000,0,76,3328.94736842,6, ,3,1,5654,I,SIMS BAYOU,0, , , , ,5029.86010249769,1132293.23995032
1152,1959,C0175,73.45215674,Inadequate, ,591300,912200,320900,243,2433.33333333,22, ,1,1,5754,E,SIMS BAYOU,0, , , , ,8559.03336084129,3199576.40200983
1153,1961,D0116,42.12883392,Cannot Analyze, ,0,0,0,132,0,74,1,1,CNA,5254,C,BRAYS BAYOU,0, , , , ,6380.51500463904,1835132.07813728
1154,1962,D0124,64.06909073,Inadequate,Inadequate,1103200,1103200,0,206,5355.33980583,111, ,3,1,5254,C,BRAYS BAYOU,0, , , , ,8733.87437875609,2790849.53848816
1155,1963,D8036,42.43745599,Proposed, ,661800,661800,0,14,47271.4285714,0,0,0,5,4954,F,BRAYS BAYOU,0, , , , ,7218.68903222395,1848575.34038047
1156,1966,D0916,26.52360284,Cannot Analyze, ,0,0,0,45,0,0,0,4,CNA,4954,F,BRAYS BAYOU,0, , , , ,5782.13085318276,1155368.19369148
1157,1968,D0696,70.69099552,Cannot Analyze, ,0,0,0,141,0,2, ,3,CNA,4954,F,BRAYS BAYOU,0, , , , ,11242.2192205702,3079299.60568097
1158,1969,D8028,29.66192129,Proposed, ,351500,351500,0,3,117166.666667,0,0,0,5,4854,F,BRAYS BAYOU,0, , , , ,4577.65207454094,1292073.25908367
1159,1970,P1115,114.58687502,Proposed, ,1185100,1297500,112400,314,3774.20382166,26,107,1,1,5561,B,GREENS BAYOU,0, , , , ,9687.66111339947,4991403.78864649
1160,1972,E0506,6.66061909,Cannot Analyze, ,0,0,0,27,0,2, ,3,CNA,5161,B,WHITE OAK BAYOU,0, , , , ,2608.92735164963,290136.496490113
1161,1976,W1014,52.95017122,Proposed, ,964300,1072600,108300,164,5879.87804878,59,1,1,2,4958,A,BUFFALO BAYOU,0, , , , ,6670.32384960293,2306509.45086528
1162,1978,W1074,20.32768095,Proposed, ,329000,696200,367200,0,0,0,0,0,5,5056,G,BUFFALO BAYOU,0, , , , ,3715.2984604219,885473.789806668
1163,1979,W1050,122.46678631,Proposed, ,2871500,3080200,208700,0,0,3,3,0,5,5059,A,BUFFALO BAYOU,0, , , , ,10222.9010679644,5334653.3545715
1164,1986,P0056,119.35204236,Inadequate, ,1081100,1146600,65500,76,14225,3, ,3,1,5661,B,GREENS BAYOU,0, , , , ,9230.81029367129,5198974.8970005
1165,1988,E5041,63.60390766,Proposed, ,851600,851600,0,86,9902.3255814,3,2,1,2,5361,H,WHITE OAK BAYOU,0, , , , ,7473.82963014575,2770586.55525467
1166,1989,E0406,45.86101372,Inadequate, ,779700,779700,0,140,5569.28571429,4, ,2,1,5261,B,WHITE OAK BAYOU,0, , , , ,7679.54922229473,1997705.63598048
1167,1990,E5166,59.12130452,Proposed, ,829500,910000,80500,248,3344.75806452,0,0,4,4,4961,A,WHITE OAK BAYOU,0, , , , ,6616.50261502388,2575323.90090075
1168,1991,E5039,270.97933583,Proposed, ,6601500,7517600,916100,359,18388.5793872,7,2,1,2,5360,H,WHITE OAK BAYOU,0, , , , ,18474.6800371753,11803860.2100883
1169,1992,E0517,32.04451102,Inadequate, ,101000,101000,0,123,821.13821138,22, ,3,1,5161,A,WHITE OAK BAYOU,0, , , , ,5647.89375124304,1395858.82026472
1170,1994,E5083,32.52580867,Proposed, ,540000,540000,0,14,38571.4285714,0,0,4,5,5261,B,WHITE OAK BAYOU,0, , , , ,5395.74743980206,1416823.94714044
1171,1995,P1178,82.07676659,Proposed, ,1041500,1135200,93700,1,1041500,0,0,0,5,5761,B,GREENS BAYOU,0, , , , ,8918.4601944216,3575263.59200866
1172,1997,E5082,27.49683238,Proposed, ,368300,453200,84900,6,61383.3333333,0,0,4,5,5261,B,WHITE OAK BAYOU,0, , , , ,4529.68123235879,1197761.9881791
1173,1998,E5081,17.80732865,Proposed, ,133300,133300,0,1,133300,0,0,4,5,5261,B,WHITE OAK BAYOU,0, , , , ,3592.09611648303,775687.11628491
1174,1999,P0040,2.58531969,Cannot Analyze, ,0,0,0,8,0,0,0,4,4,5661,B,GREENS BAYOU,0, , , , ,1379.91810821987,112616.555329084
1175,2000,P0036,101.25747795,Inadequate, ,1665400,1968500,303100,341,4883.87096774,37, ,3,1,5661,B,GREENS BAYOU,0, , , , ,8631.66881805299,4410775.96233046
1176,2004,P1082,76.51501875,Proposed, ,1199600,1199600,0,248,4837.09677419,9,99,1,1,5661,B,GREENS BAYOU,0, , , , ,8750.95959087573,3332994.10365566
1177,2005,P0038,9.95844194,Inadequate, ,126400,126400,0,34,3717.64705882,0,0,3,1,5661,B,GREENS BAYOU,0, , , , ,2727.83015832076,433789.618556715
1178,2007,E0735,58.87751166,Inadequate, ,641700,685100,43400,35,18334.2857143,0,0,4,3,5060,A,WHITE OAK BAYOU,0, , , , ,9764.39257583136,2564704.40544538
1179,2009,E5042,25.96769672,Proposed, ,209000,209000,0,1,209000,5,2,1,2,5361,H,WHITE OAK BAYOU,0, , , , ,4972.99113878479,1131152.61920904
1180,2014,E0733,26.74983905,Inadequate, ,488300,488300,0,4,122075,0,0,4,3,5060,A,WHITE OAK BAYOU,0, , , , ,4583.42762029359,1165223.11579339
1181,2016,E5080,8.97590517,Proposed, ,119300,119300,0,12,9941.66666667,0,0,4,4,5261,B,WHITE OAK BAYOU,0, , , , ,2538.84132322018,390990.445811322
1182,2018,E5079,8.71290131,Proposed, ,113100,113100,0,5,22620,0,0,4,4,5261,B,WHITE OAK BAYOU,0, , , , ,2469.21030631611,379533.968176877
1183,2019,P1072,136.37034954,Proposed, ,2311800,2567000,255200,1,2311800,0,0,4,4,5760,B,GREENS BAYOU,0, , , , ,12709.9857488532,5940292.80739303
1184,2023,P1079,119.03238588,Proposed, ,1653700,1653700,0,48,34452.0833333,0,0,3,1,5660,B,GREENS BAYOU,0, , , , ,10781.5002781656,5185050.77497931
1185,2024,W1086,46.37116986,Proposed, ,841600,841600,0,0,0,0,0,0,5,4960,A,BUFFALO BAYOU,0, , , , ,5764.59184695165,2019928.00349569
1186,2025,E0401,61.82886568,Inadequate, ,2244200,2248000,3800,120,18701.6666667,10,1,1,1,5260,A,WHITE OAK BAYOU,0, , , , ,9542.08370615646,2693265.52087391
1187,2027,E5047,17.01857564,Proposed, ,202700,202700,0,36,5630.55555556,0,2,2,2,5260,A,WHITE OAK BAYOU,0, , , , ,3788.19130356512,741329.202791748
1188,2029,E0349,35.36416325,Inadequate, ,198800,198800,0,10,19880,0,0,4,3,5360,H,WHITE OAK BAYOU,0, , , , ,8373.05386502069,1540462.73130861
1189,2036,H1063,14.61412924,Proposed, ,101300,101300,0,12,8441.66666667,0,0,4,4,5559,B,HUNTING BAYOU,0, , , , ,3447.3093470448,636591.433419421
1190,2039,P1086,162.11831962,Proposed, ,5319200,6215000,895800,155,34317.4193548,0,0,3,1,5660,B,GREENS BAYOU,0, , , , ,12796.291336061,7061873.34986515
1191,2042,E0180,3.58691067,Cannot Analyze, ,0,0,0,10,0,0,0,4,CNA,5260,A,WHITE OAK BAYOU,0, , , , ,1648.98083744769,156245.778896123
1192,2047,E0175,3.0896297,Cannot Analyze, ,0,0,0,14,0,0,0,4,CNA,5260,A,WHITE OAK BAYOU,0, , , , ,1567.36917200885,134584.287895116
1193,2048,E0174,3.3044157,Cannot Analyze, ,0,0,0,14,0,0,0,4,CNA,5260,A,WHITE OAK BAYOU,0, , , , ,1604.70106072094,143940.463132395
1194,2062,E0714,156.58515323,Inadequate, ,2340800,3058300,717500,568,4121.12676056,69,4,1,1,5160,A,WHITE OAK BAYOU,0, , , , ,14192.2286023731,6820849.38284394
1195,2063,E0097,11.33294805,Inadequate, ,139400,163500,24100,38,3668.42105263,1, ,3,1,5160,A,WHITE OAK BAYOU,0, , , , ,4313.5935329937,493663.26066635
1196,2064,E0159,963.63832862,Inadequate, ,19010100,22845000,3834900,2580,7368.25581395,356,64,1,1,5260,A,WHITE OAK BAYOU,0, , , , ,49330.1332059839,41976086.0365787
1197,2065,E5033,60.01856847,Proposed, ,619600,619600,0,24,25816.6666667,0,0,4,4,5360,H,WHITE OAK BAYOU,0, , , , ,6628.01024851115,2614409.10326922
1198,2066,P0035,358.93167556,Inadequate, ,4248100,4732000,483900,1064,3992.57518797,30,9,1,1,5660,B,GREENS BAYOU,0, , , , ,20922.2872822231,15635063.8193702
1199,2067,E0771,29.52485383,Inadequate, ,448200,448200,0,3,149400,0,0,4,3,4960,A,WHITE OAK BAYOU,0, , , , ,5093.27423199418,1286102.59355539
1200,2068,E0096,22.95627432,Inadequate, ,201200,227700,26500,80,2515,1, ,2,1,5160,A,WHITE OAK BAYOU,0, , , , ,4606.99232819678,999975.175353947
1201,2069,P1087,89.4656907,Proposed, ,967500,967500,0,92,10516.3043478,1, ,4,3,5660,B,GREENS BAYOU,0, , , , ,8572.69668013813,3897125.29982062
1202,2070,E5046,8.56856574,Proposed, ,60000,60000,0,2,30000,0,0,4,4,5260,A,WHITE OAK BAYOU,0, , , , ,2702.97617443876,373246.493048283
1203,2071,E0347,183.56620871,Inadequate, ,3023800,3596100,572300,572,5286.36363636,8,2,1,1,5360,H,WHITE OAK BAYOU,0, , , , ,14441.770859483,7996144.13215141
1204,2072,E0090,239.00791644,Inadequate, ,4370700,4443200,72500,846,5166.31205674,186, ,3,1,5260,A,WHITE OAK BAYOU,0, , , , ,17590.3760186334,10411185.0265709
1205,2074,E0089,221.31122237,Inadequate, ,6123600,6123600,0,857,7145.39089848,55,1,1,1,5160,A,WHITE OAK BAYOU,0, , , , ,16764.9269599127,9640317.08780761
1206,2075,E5101,11.32799706,Proposed, ,145000,170000,25000,3,48333.3333333,0,0,4,5,5160,A,WHITE OAK BAYOU,0, , , , ,3276.87589104875,493447.681497848
1207,2077,C0315,134.20678661,Inadequate, ,1029100,1548900,519800,461,2232.32104121,98,21,1,1,5852,E,SIMS BAYOU,0, , , , ,14996.2480060624,5846047.81716404
1208,2078,H1024,33.99149288,Proposed, ,326800,354000,27200,70,4668.57142857,11,5,4,4,5560,B,HUNTING BAYOU,0, , , , ,5259.72484048278,1480669.22593817
1209,2079,H0063,4.34458618,Cannot Analyze, ,0,0,0,1,0,2, ,3,CNA,5659,I,HUNTING BAYOU,0, , , , ,1859.58324738159,189250.245588385
1210,2080,H0054,152.02775922,Inadequate, ,366200,727800,361600,175,2092.57142857,9,5,4,3,5659,I,HUNTING BAYOU,0, , , , ,14526.0183221144,6622329.31932837
1211,2081,C0599,18.35524158,Inadequate, ,177200,177200,0,77,2301.2987013,0,0,4,3,5150,D,SIMS BAYOU,0, , , , ,4150.25238045332,799554.489879186
1212,2082,D0501,106.92232127,Cannot Analyze, ,0,0,0,350,0,14, ,3,CNA,5052,C,BRAYS BAYOU,0, , , , ,11365.1626815951,4657536.54506338
1213,2084,E5035,10.83651908,Proposed, ,106100,106100,0,12,8841.66666667,0,0,4,4,5360,H,WHITE OAK BAYOU,0, , , , ,3493.98818484669,472038.673805755
1214,2085,E0726,20.4977501,Inadequate, ,88800,351700,262900,51,1741.17647059,0,0,4,3,5160,A,WHITE OAK BAYOU,0, , , , ,4139.37572254019,892882.026435404
1215,2086,E5137,16.75050972,Proposed, ,253200,253200,0,11,23018.1818182,0,0,4,4,5060,A,WHITE OAK BAYOU,0, , , , ,3927.02282744544,729652.173641341
1216,2087,P0031,121.07119474,Inadequate, ,785300,869000,83700,1,785300,0,0,4,3,5660,B,GREENS BAYOU,0, , , , ,12000.6199585669,5273860.99543316
1217,2088,E5045,14.94024127,Proposed, ,214700,214700,0,45,4771.11111111,4,6,1,2,5260,A,WHITE OAK BAYOU,0, , , , ,3564.7094008048,650796.775344297
1218,2089,P0032,110.05045659,Inadequate, ,824100,1083200,259100,1,824100,1, ,4,3,5660,B,GREENS BAYOU,0, , , , ,10612.1647012592,4793797.9912782
1219,2092,E0767,41.07959888,Inadequate, ,892900,1071400,178500,150,5952.66666667,4, ,3,1,5060,A,WHITE OAK BAYOU,0, , , , ,5822.48629420061,1789427.40850402
1220,2095,H0093,502.35307032,Inadequate, ,4252300,6838900,2586600,565,7526.19469027,53,109,2,1,5560,B,HUNTING BAYOU,0, , , , ,23388.7498330943,21882499.6121279
1221,2098,E5034,32.11900412,Proposed, ,444600,444600,0,28,15878.5714286,0,0,4,4,5360,H,WHITE OAK BAYOU,0, , , , ,5212.3369486268,1399103.59959553
1222,2100,P0026,94.07483083,Inadequate, ,119200,140800,21600,1,119200,0,0,4,3,5660,B,GREENS BAYOU,0, , , , ,8948.69012525977,4097899.54051114
1223,2102,P1088,84.57265568,Proposed, ,1071600,1071600,0,240,4465,6, ,1,1,5660,B,GREENS BAYOU,0, , , , ,8114.8475774927,3683985.11570353
1224,2103,P1089,191.48558178,Proposed, ,1420300,1420300,0,1,1420300,12, ,4,4,5660,B,GREENS BAYOU,0, , , , ,13193.9830529059,8341112.35575515
1225,2104,H0146,14.78973141,Cannot Analyze, ,0,0,0,1,0,0,0,3,CNA,5460,H,HUNTING BAYOU,0, , , , ,3409.06011051084,644240.578393914
1226,2105,E0087,159.86212738,Inadequate, ,1992500,3302700,1310200,583,3417.66723842,68, ,3,1,5260,A,WHITE OAK BAYOU,0, , , , ,15984.9465804467,6963594.21344581
1227,2106,E0082,514.38413222,Inadequate, ,9578500,11185700,1607200,1689,5671.107164,242,20,1,1,5260,A,WHITE OAK BAYOU,0, , , , ,28303.995883815,22406572.9595551
1228,2108,E0721,61.83671904,Inadequate, ,1347900,1409100,61200,225,5990.66666667,5, ,3,1,5160,A,WHITE OAK BAYOU,0, , , , ,7925.000446819,2693607.64156759
1229,2109,H1074,112.26677618,Proposed, ,1123900,1181100,57200,27,41625.9259259,0,0,4,4,5659,I,HUNTING BAYOU,0, , , , ,13425.5022703528,4890340.99978806
1230,2110,E5129,10.28783805,Proposed, ,195600,195600,0,2,97800,0,0,4,5,5060,A,WHITE OAK BAYOU,0, , , , ,3153.58085216528,448138.11919121
1231,2111,H1018,18.19262179,Proposed, ,348400,408400,60000,53,6573.58490566,4, ,4,4,5460,B,HUNTING BAYOU,0, , , , ,4542.2352014697,792470.74794253
1232,2112,E0743,61.62701298,Inadequate, ,1298400,1298400,0,18,72133.3333333,0,0,4,3,5159,A,WHITE OAK BAYOU,0, , , , ,7709.22951734644,2684472.59359561
1233,2113,E5030,22.40389324,Proposed, ,156800,1568000,1411200,80,1960,24, ,3,2,5260,A,WHITE OAK BAYOU,0, , , , ,4675.80663478684,975913.470628385
1234,2114,H1017,16.63800278,Proposed, ,276700,299700,23000,41,6748.7804878,1, ,4,4,5460,B,HUNTING BAYOU,0, , , , ,3764.27937658271,724751.376649283
1235,2116,E5031,18.64719707,Proposed, ,130100,141600,11500,30,4336.66666667,1, ,3,2,5260,A,WHITE OAK BAYOU,0, , , , ,4426.49030045663,812271.858910604
1236,2117,H1019,19.63266748,Proposed, ,221600,259800,38200,63,3517.46031746,0,0,4,4,5560,B,HUNTING BAYOU,0, , , , ,4445.01398878702,855199.131012242
1237,2118,E0342,15.18948469,Inadequate, ,361900,403600,41700,18,20105.5555556,0,0,4,3,5360,H,WHITE OAK BAYOU,0, , , , ,4329.8047306898,661653.837268244
1238,2120,H1020,18.35395319,Proposed, ,219600,219600,0,54,4066.66666667,1, ,4,4,5560,B,HUNTING BAYOU,0, , , , ,4114.90677013938,799497.995346705
1239,2122,E0340,318.24842461,Inadequate, ,6455900,7151700,695800,1596,4045.05012531,20,5,1,1,5359,H,WHITE OAK BAYOU,0, , , , ,20044.2134797524,13862901.1162779
1240,2124,H1021,17.38941518,Proposed, ,195200,217700,22500,43,4539.53488372,2, ,4,4,5559,B,HUNTING BAYOU,0, , , , ,3797.00767573071,757482.86358862
1241,2126,E0084,55.34942031,Inadequate, ,938300,938300,0,27,34751.8518519,0,0,4,3,5160,A,WHITE OAK BAYOU,0, , , , ,8656.90648276477,2411020.60896782
1242,2127,H1023,62.20601923,Proposed, ,205900,220900,15000,230,895.2173913,9, ,3,2,5459,H,HUNTING BAYOU,0, , , , ,10259.9653496815,2709693.86518831
1243,2128,D9023,11.80876641,Proposed, ,2082800,2432700,349900,1,2082800,0,0,0,5,5254,C,BRAYS BAYOU,0, , , , ,3727.18685291847,514389.789231992
1244,2131,C0391,7.54127283,Cannot Analyze, ,0,0,0,18,0,0,0,4,CNA,5454,D,BRAYS BAYOU,0, , , , ,2875.67731740102,328498.007392489
1245,2132,D0153,8.72155045,Cannot Analyze, ,0,0,0,25,0,23, ,3,CNA,5254,C,BRAYS BAYOU,0, , , , ,2997.15354297683,379910.678686629
1246,2133,C0198,22.62997469,Inadequate, ,173900,173900,0,72,2415.27777778,2, ,3,1,5754,E,SIMS BAYOU,0, , , , ,4932.9889850309,985761.743205484
1247,2135,D0891,73.24858706,Inadequate,Inadequate,951700,951700,0,13,73207.6923077,0,0,4,3,5354,D,BRAYS BAYOU,0, , , , ,10806.5049601805,3190708.70853567
1248,2136,D0097,77.70004366,Inadequate,Inadequate,805000,1084100,279100,141,5709.21985816,46, ,3,1,5355,C,BRAYS BAYOU,0, , , , ,13165.722510095,3384614.03080988
1249,2138,C0328,25.55044397,Cannot Analyze, ,0,0,0,15,0,0,0,4,CNA,5654,I,SIMS BAYOU,0, , , , ,5988.99336999866,1112977.35150122
1250,2139,C0709,7.69203982,Cannot Analyze, ,0,0,0,15,0,1, ,3,CNA,5454,D,BRAYS BAYOU,0, , , , ,2869.36286203856,335065.185935915
1251,2142,D0303,11.11792876,Cannot Analyze, ,0,0,0,9,0,0,0,4,CNA,5154,C,BRAYS BAYOU,0, , , , ,2969.31054644577,484296.956477396
1252,2144,D0304,4.57138812,Cannot Analyze, ,0,0,0,14,0,1, ,3,CNA,5154,C,BRAYS BAYOU,0, , , , ,1979.28504611518,199129.764938534
1253,2146,C0708,7.51341821,Cannot Analyze, ,0,0,0,16,0,4,1,1,CNA,5454,D,BRAYS BAYOU,0, , , , ,2844.08604204056,327284.466429021
1254,2148,C0197,26.6278294,Inadequate, ,105900,105900,0,107,989.71962617,4, ,3,1,5754,E,SIMS BAYOU,0, , , , ,4462.19282675533,1159908.31775812
1255,2150,C0707,7.36001862,Cannot Analyze, ,0,0,0,17,0,0,0,4,CNA,5454,D,BRAYS BAYOU,0, , , , ,2804.60344580841,320602.423464333
1256,2151,C0329,10.04361834,Cannot Analyze, ,0,0,0,23,0,0,0,4,CNA,5654,I,SIMS BAYOU,0, , , , ,3289.19257355072,437500.060054745
1257,2153,D8032,52.29332385,Cannot Analyze, ,0,0,0,10,0,0,0,4,CNA,4954,F,BRAYS BAYOU,0, , , , ,7295.94094328256,2277897.14026338
1258,2156,C0028,20.54498555,Inadequate, ,398000,398000,0,131,3038.16793893,4, ,1,1,5654,I,SIMS BAYOU,0, , , , ,5057.58860559966,894939.604566492
1259,2158,C1032,11.91980965,Proposed, ,68900,68900,0,5,13780,0,0,4,4,5754,E,SIMS BAYOU,0, , , , ,3682.99873340444,519226.880796532
1260,2159,C1105,100.64827173,Proposed, ,619600,619600,0,22,28163.6363636,0,0,4,4,5554,D,SIMS BAYOU,0, , , , ,8493.95559633749,4384238.59839796
1261,2160,D1370,38.28240649,Cannot Analyze, ,0,0,0,10,0,0,0,4,CNA,4954,F,BRAYS BAYOU,0, , , , ,6630.53058410788,1667581.7190974
