OBJECTID_1,OBJECTID,OUTFALL,ACREAGE,Y2STATUS,Y5STATUS,Y2COST,Y5COST,ADDFORY5,ADDRESSES,Y2COSTPADD,NUM_STFLD,NUM_HSEFLD,GROUP_,Y2CATEGORY,FACETS,C_DISTRICT,WSHED,PCT_SNGLFA,created_us,created_da,last_edite,last_edi_1,Shape_Length,Shape_Area
1014,2498,H0045,163.02807248,Adequate, ,0,0,0,69,0,3, ,3,A,5759,I,HUNTING BAYOU,0, , , , ,12230.9608674763,7101502.90609488
1015,2499,C0502,2.10535953,Adequate, ,0,0,0,1,0,0,0,4,A,5352,D,SIMS BAYOU,0, , , , ,1407.21613445756,91709.4470983725
1016,2503,E0246,0.98955442,Adequate, ,0,0,0,1,0,0,0,4,A,5259,H,WHITE OAK BAYOU,0, , , , ,838.432333993217,43104.9993980916
1017,2504,H0059,2.72291896,Adequate, ,0,0,0,12,0,0,0,3,A,5659,I,HUNTING BAYOU,0, , , , ,1391.97513415338,118610.434199768
1018,2508,E0325,2.13627105,Adequate, ,0,0,0,1,0,0,0,4,A,5359,H,WHITE OAK BAYOU,0, , , , ,1286.54518436548,93055.9640905101
1019,2511,H0089,5.08969762,Adequate, ,0,0,0,12,0,0,0,3,A,5659,B,HUNTING BAYOU,0, , , , ,1901.0670292902,221707.265436472
1020,2516,E0064,5.28715751,Adequate, ,0,0,0,3,0,0,0,4,A,5259,A,WHITE OAK BAYOU,0, , , , ,1978.52963642669,230308.625601722
1021,2517,E0324,15.04931739,Adequate, ,0,0,0,56,0,1, ,2,A,5359,H,WHITE OAK BAYOU,0, , , , ,3528.53674108012,655548.312184159
1022,2519,H0088,26.46148996,Adequate, ,0,0,0,102,0,3, ,3,A,5659,B,HUNTING BAYOU,0, , , , ,4344.62442971672,1152662.4836072
1023,2522,H0130,50.71235555,Adequate, ,0,0,0,201,0,8,2,3,A,5459,B,HUNTING BAYOU,0, , , , ,8665.78149486636,2209030.35608557
1024,2524,W0321,8.21510806,Adequate, ,0,0,0,26,0,10, ,4,A,4959,A,BUFFALO BAYOU,0, , , , ,2821.05117010871,357850.241460291
1025,2526,W0366,28.63841492,Adequate, ,0,0,0,84,0,9,2,4,A,5059,A,BUFFALO BAYOU,0, , , , ,5855.88861863109,1247489.44254813
1026,2531,E0315,2.7603578,Adequate, ,0,0,0,2,0,0,0,4,A,5359,H,WHITE OAK BAYOU,0, , , , ,1433.95817667192,120241.171664084
1027,2532,E0318,2.2331752,Adequate, ,0,0,0,5,0,0,0,4,A,5359,H,WHITE OAK BAYOU,0, , , , ,1293.27057848459,97277.0969410298
1028,2533,H0053,34.19020912,Adequate, ,0,22700,22700,5,0,0,0,4,A,5658,I,HUNTING BAYOU,0, , , , ,5366.51724324296,1489325.63111798
1029,2536,W0323,7.02398334,Adequate, ,0,0,0,25,0,5,14,4,A,4959,A,BUFFALO BAYOU,0, , , , ,2731.29703207024,305964.688944854
1030,2546,E0317,2.16002008,Adequate, ,0,0,0,6,0,0,0,4,A,5359,H,WHITE OAK BAYOU,0, , , , ,1589.92941025109,94090.4592185155
1031,2547,W0398,6.60190176,Adequate, ,0,0,0,26,0,12,1,4,A,4959,A,BUFFALO BAYOU,0, , , , ,2683.78318615884,287578.832666353
1032,2548,E0316,1.90402214,Adequate, ,0,0,0,4,0,0,0,4,A,5359,H,WHITE OAK BAYOU,0, , , , ,1302.78847028876,82939.2349909723
1033,2551,E0305,35.06718275,Adequate, ,0,0,0,39,0,0,0,4,A,5358,H,WHITE OAK BAYOU,0, , , , ,10323.9352409633,1527526.43887973
1034,2565,E0199,4.60855617,Adequate, ,0,0,0,10,0,10, ,3,A,5258,A,WHITE OAK BAYOU,0, , , , ,2141.71418568114,200748.65955889
1035,2566,H0134,4.15627202,Adequate, ,0,0,0,24,0,3, ,3,A,5458,B,HUNTING BAYOU,0, , , , ,1709.57301328168,181047.191974867
1036,2577,E0054,20.92836489,Adequate, ,0,0,0,31,0,2, ,3,A,5258,A,WHITE OAK BAYOU,0, , , , ,4301.24868505116,911639.569452837
1037,2584,P0022,3.76481131,Adequate, ,0,0,0,14,0,0,0,4,4,5858,E,GREENS BAYOU,0, , , , ,1655.49999714579,163995.136209771
1038,2585,E0053,1.7441496,Adequate, ,0,0,0,4,0,1, ,3,A,5258,A,WHITE OAK BAYOU,0, , , , ,1183.3016010899,75975.2221104596
1039,2589,P0020,8.70030981,Adequate, ,0,0,0,19,0,0,0,4,4,5858,E,GREENS BAYOU,0, , , , ,2700.41389446887,378985.564091963
1040,2590,E0144,5.01764051,Adequate, ,0,0,0,21,0,0,0,4,A,5258,A,WHITE OAK BAYOU,0, , , , ,1957.9806365162,218568.404171252
1041,2592,E0051,27.76468471,Adequate, ,0,0,0,85,0,2, ,3,A,5258,A,WHITE OAK BAYOU,0, , , , ,5920.35505318609,1209429.69564079
1042,2594,H0050,9.47478614,Adequate, ,0,0,0,3,0,0,0,3,A,5658,I,HUNTING BAYOU,0, , , , ,2695.67943846973,412721.57678313
1043,2595,H0049,3.29089597,Adequate, ,0,0,0,1,0,0,0,3,A,5658,I,HUNTING BAYOU,0, , , , ,1791.71390564679,143351.489721516
1044,2596,E0414,8.43397962,Adequate, ,0,0,0,21,0,0,0,4,A,5458,H,WHITE OAK BAYOU,0, , , , ,3146.44153631615,367384.159836848
1045,2599,E0411,14.02367029,Adequate, ,0,0,0,65,0,0,0,4,A,5458,H,WHITE OAK BAYOU,0, , , , ,3129.20113343627,610871.19497193
1046,2600,W0300,9.89765067,Adequate, ,0,0,0,4,0,0,0,4,A,4958,A,BUFFALO BAYOU,0, , , , ,2642.06411884843,431141.715039607
1047,2601,E0306,31.78847574,Adequate, ,0,0,0,72,0,4, ,3,A,5358,H,WHITE OAK BAYOU,0, , , , ,5993.60542667355,1384705.95871892
1048,2603,E0228,75.62940231,Adequate, ,0,0,0,386,0,12, ,3,A,5358,H,WHITE OAK BAYOU,0, , , , ,11936.0526292329,3294416.72962547
1049,2609,H0048,99.10387299,Adequate, ,0,19600,19600,12,0,0,0,4,A,5658,I,HUNTING BAYOU,0, , , , ,8761.43662879356,4316964.6770044
1050,2610,H0052,34.40300411,Adequate, ,0,0,0,10,0,0,0,3,A,5658,B,HUNTING BAYOU,0, , , , ,5088.80133860499,1498594.676909
1051,2613,E0042,16.57737892,Adequate, ,0,0,0,7,0,0,0,4,A,5258,H,WHITE OAK BAYOU,0, , , , ,4761.59109500615,722110.483040587
1052,2615,E0055,3.29241608,Adequate, ,0,0,0,6,0,0,0,4,A,5258,A,WHITE OAK BAYOU,0, , , , ,1599.45896080241,143417.613403665
1053,2618,H0083,33.15338068,Adequate, ,0,0,0,3,0,0,0,3,A,5658,B,HUNTING BAYOU,0, , , , ,4849.55908802462,1444161.20526657
1054,2621,E0309,5.65775225,Adequate, ,0,0,0,26,0,1, ,3,A,5458,H,WHITE OAK BAYOU,0, , , , ,2289.25155900179,246451.59128842
1055,2623,E0050,6.10491788,Adequate, ,0,0,0,14,0,0,0,4,A,5258,A,WHITE OAK BAYOU,0, , , , ,2149.77507849176,265930.136452314
1056,2625,E0044,16.48144459,Adequate, ,0,0,0,55,0,0,0,4,A,5258,A,WHITE OAK BAYOU,0, , , , ,3531.03973169065,717931.780453673
1057,2626,E0045,5.50652621,Adequate, ,0,0,0,16,0,0,0,4,A,5258,A,WHITE OAK BAYOU,0, , , , ,2184.45733278738,239864.322042028
1058,2627,E0141,26.19542661,Adequate, ,0,0,0,95,0,3, ,3,A,5258,A,WHITE OAK BAYOU,0, , , , ,4724.40345589225,1141072.78230957
1059,2629,H0031,17.33214721,Adequate, ,0,0,0,60,0,2, ,3,A,5758,I,HUNTING BAYOU,0, , , , ,4432.24343153822,754988.48230324
1060,2630,H0032,4.36085846,Adequate, ,0,0,0,14,0,0,0,3,A,5758,I,HUNTING BAYOU,0, , , , ,2011.6082559063,189958.987826845
1061,2632,P0018,1.34263142,Adequate, ,0,0,0,3,0,0,0,4,4,5858,E,GREENS BAYOU,0, , , , ,1156.16651057197,58484.9788135797
1062,2633,E0307,1.77000192,Adequate, ,0,0,0,6,0,0,0,4,A,5458,H,WHITE OAK BAYOU,0, , , , ,1108.73529765654,77101.2544509714
1063,2638,D0778,19.87711932,Adequate,Adequate,0,0,0,126,0,0,0,4,A,4854,F,BRAYS BAYOU,0, , , , ,6666.34274422056,865847.393579738
1064,2639,E0140,5.34009072,Adequate, ,0,0,0,13,0,0,0,4,A,5258,A,WHITE OAK BAYOU,0, , , , ,1935.41005070631,232614.325126529
1065,2641,H0017,72.97632029,Adequate, ,0,0,0,37,0,2, ,3,A,5758,I,HUNTING BAYOU,0, , , , ,9144.06255974794,3178848.42417748
1066,2644,E0229,5.22859014,Adequate, ,0,0,0,56,0,0,0,4,A,5258,A,WHITE OAK BAYOU,0, , , , ,2064.4119561896,227757.426184528
1067,2646,H0051,21.96683017,Adequate, ,0,0,0,4,0,0,0,3,A,5658,B,HUNTING BAYOU,0, , , , ,4360.97307368331,956875.168753247
1068,2649,H0084,12.02339311,Adequate, ,0,0,0,2,0,0,0,3,A,5658,B,HUNTING BAYOU,0, , , , ,3019.41101080855,523739.072270069
1069,2650,P0016,4.74689486,Adequate, ,0,0,0,19,0,0,0,4,4,5858,E,GREENS BAYOU,0, , , , ,1998.47500570735,206774.680743376
1070,2651,E0043,5.82671435,Adequate, ,0,0,0,15,0,0,0,4,A,5258,A,WHITE OAK BAYOU,0, , , , ,2275.34510931665,253811.741931524
1071,2652,E0047,6.52818617,Adequate, ,0,0,0,1,0,0,0,4,A,5258,A,WHITE OAK BAYOU,0, , , , ,2146.73139382285,284367.774699501
1072,2655,W0529,3.99608205,Adequate, ,0,0,0,15,0,16,4,4,A,4958,A,BUFFALO BAYOU,0, , , , ,1746.27297699525,174069.23687445
1073,2656,P0015,23.43041384,Adequate, ,0,0,0,22,0,0,0,4,4,5758,E,GREENS BAYOU,0, , , , ,4880.93919511863,1020628.76518583
1074,2665,W0261,60.77248375,Adequate, ,0,0,0,9,0,2, ,4,A,4958,A,BUFFALO BAYOU,0, , , , ,9063.77567319472,2647249.60652111
1075,2668,H0035,19.77121472,Adequate, ,0,0,0,86,0,18,4,1,A,5758,I,HUNTING BAYOU,0, , , , ,3981.67297427838,861234.043798107
1076,2669,E0304,1.63683922,Adequate, ,0,0,0,9,0,0,0,4,A,5358,H,WHITE OAK BAYOU,0, , , , ,1208.31477571919,71300.6949756128
1077,2673,W0170,30.5054145,Adequate, ,0,0,0,2,0,0,0,4,A,4758,A,BUFFALO BAYOU,0, , , , ,8249.39275236263,1328816.15709562
1078,2676,H0075,194.92598545,Adequate, ,0,0,0,347,0,2, ,3,A,5657,I,SHIP CHANNEL,0, , , , ,18093.075214333,8490975.91075169
1079,2681,C0105,7.17897738,Adequate, ,0,0,0,26,0,0,0,4,A,5151,D,SIMS BAYOU,0, , , , ,3220.7771487559,312716.053495731
1080,2686,C0106,9.00776765,Adequate, ,0,0,0,1,0,0,0,4,A,5151,D,SIMS BAYOU,0, , , , ,3116.89185113399,392378.309506723
1081,2687,C0099,6.85998902,Adequate, ,0,0,0,25,0,0,0,4,A,5151,D,SIMS BAYOU,0, , , , ,2191.81835285624,298821.186538826
1082,2690,C0104,7.46751483,Adequate, ,0,0,0,35,0,0,0,4,A,5151,D,SIMS BAYOU,0, , , , ,2420.55868202712,325284.881415221
1083,2695,C0516,9.1477074,Adequate, ,0,0,0,40,0,2, ,1,A,5251,D,SIMS BAYOU,0, , , , ,3333.64457700415,398474.136274755
1084,2696,C0081,20.98059809,Adequate, ,0,0,0,18,0,0,0,4,A,5251,D,SIMS BAYOU,0, , , , ,6640.24258544474,913914.679330394
1085,2697,C0550,26.65793785,Adequate, ,0,0,0,135,0,2,3,1,A,5251,D,SIMS BAYOU,0, , , , ,5043.47936522595,1161219.68121042
1086,2700,C0433,20.02564477,Adequate, ,0,0,0,70,0,2,5,1,A,5451,D,SIMS BAYOU,0, , , , ,3963.69058434321,872317.121822526
1087,2702,C0517,8.9853479,Adequate, ,0,0,0,40,0,3,1,1,A,5251,D,SIMS BAYOU,0, , , , ,3342.34346870192,391401.616365126
1088,2703,C0490,8.58819196,Adequate, ,0,0,0,37,0,1, ,3,A,5351,D,SIMS BAYOU,0, , , , ,2461.34544194943,374101.607822068
1089,2704,C0108,7.26225951,Adequate, ,0,0,0,2,0,0,0,4,A,5151,D,SIMS BAYOU,0, , , , ,2366.53917111649,316344.04724484
1090,2706,C0518,9.20670923,Adequate, ,0,0,0,41,0,0,0,4,A,5251,D,SIMS BAYOU,0, , , , ,3367.34591022371,401044.279673749
1091,2708,C0431,2.08505722,Adequate, ,0,0,0,9,0,0,0,4,A,5451,D,SIMS BAYOU,0, , , , ,1520.22349664996,90825.0659445113
1092,2711,E0303,7.6871341,Adequate, ,0,0,0,14,0,0,0,4,A,5358,H,WHITE OAK BAYOU,0, , , , ,2417.99953186807,334851.66352516
1093,2712,E0046,73.19100615,Adequate, ,0,140700,140700,340,0,4, ,2,A,5258,H,WHITE OAK BAYOU,0, , , , ,8247.66524164661,3188200.15556081
1094,2717,H0038,32.81864507,Adequate, ,0,0,0,106,0,7, ,3,A,5658,I,HUNTING BAYOU,0, , , , ,4736.90515420317,1429580.04572857
1095,2721,W0482,175.73355477,Adequate, ,0,0,0,310,0,4, ,4,A,5558,I,BUFFALO BAYOU,0, , , , ,18240.4225283006,7654953.45090304
1096,2722,E0019,25.46284076,Adequate, ,0,0,0,55,0,1, ,4,A,5358,H,WHITE OAK BAYOU,0, , , , ,4530.6092500661,1109161.43809765
1097,2724,H0029,11.54303202,Adequate, ,0,0,0,40,0,2, ,3,A,5758,I,HUNTING BAYOU,0, , , , ,2765.31498418764,502814.560413098
1098,2726,H0024,8.34725091,Adequate, ,0,0,0,31,0,8,7,2,A,5758,I,HUNTING BAYOU,0, , , , ,2567.66213059826,363606.184629905
1099,2727,W0183,41.94549278,Adequate, ,0,0,0,3,0,0,0,4,A,4858,A,BUFFALO BAYOU,0, , , , ,5838.36373581192,1827145.74562258
1100,2728,W0184,12.73469975,Adequate, ,0,0,0,1,0,0,0,4,A,4858,A,BUFFALO BAYOU,0, , , , ,3032.40385383767,554723.491100933
1101,2730,W0185,7.14518437,Adequate, ,0,0,0,1,0,0,0,4,A,4858,A,BUFFALO BAYOU,0, , , , ,2483.70087402103,311244.132041221
1102,2731,E0021,9.23014882,Adequate, ,0,0,0,37,0,1, ,4,A,5358,H,WHITE OAK BAYOU,0, , , , ,2916.73985737888,402065.15273202
1103,2732,W0431,47.56964841,Adequate, ,0,0,0,237,0,4,2,4,A,5158,G,BUFFALO BAYOU,0, , , , ,6382.72090957844,2072133.84742421
1104,2733,W0658,16.9125162,Adequate, ,0,202300,202300,27,0,0,0,4,A,5457,H,BUFFALO BAYOU,0, , , , ,3933.83533310443,736709.2971946
1105,2734,W0240,1.45173135,Adequate, ,0,0,0,6,0,0,0,4,A,4957,G,BUFFALO BAYOU,0, , , , ,1118.21503626365,63237.4599941331
1106,2736,W0499,2.60566714,Adequate, ,0,0,0,1,0,0,0,4,A,5457,H,BUFFALO BAYOU,0, , , , ,1449.18104425841,113502.914492759
1107,2738,D5020,52.43531213,Adequate, ,0,0,0,149,0,25, ,3,A,5253,C,BRAYS BAYOU,0, , , , ,7679.23042088653,2284082.10484945
1108,2739,D0765,14.47030732,Adequate, ,0,0,0,49,0,9,10,1,A,4853,F,BRAYS BAYOU,0, , , , ,3281.6483579192,630326.593516359
1109,2742,D0279,3.00080323,Adequate, ,0,0,0,7,0,0,0,4,A,5153,C,BRAYS BAYOU,0, , , , ,1538.33438743816,130714.995431228
1110,2743,C0223,7.34086835,Adequate, ,0,0,0,30,0,2, ,3,A,5653,I,SIMS BAYOU,0, , , , ,2719.45497037307,319768.200567965
1111,2746,D0492,55.53002579,Adequate,Inadequate,0,383000,383000,159,0,27,1,3,A,5053,C,BRAYS BAYOU,0, , , , ,6534.48384821558,2418888.06874086
1112,2747,C0344,9.1804405,Adequate, ,0,0,0,37,0,1, ,3,A,5653,I,SIMS BAYOU,0, , , , ,3285.70180153606,399899.991545332
1113,2750,D0277,6.32524497,Adequate, ,0,0,0,28,0,9,3,1,A,5153,C,BRAYS BAYOU,0, , , , ,2283.73952857721,275527.726251806
1114,2751,C0365,4.35465576,Adequate, ,0,0,0,23,0,0,0,4,A,5553,E,SIMS BAYOU,0, , , , ,1953.39358332225,189688.673639279
1115,2752,C0224,7.36774555,Adequate, ,0,0,0,30,0,4, ,3,A,5653,I,SIMS BAYOU,0, , , , ,2715.45081280286,320939.018342048
1116,2756,D0750,45.85297936,Adequate, ,0,0,0,181,0,1, ,3,A,4853,F,BRAYS BAYOU,0, , , , ,6924.35624053389,1997355.92307833
1117,2757,C0345,9.16986319,Adequate, ,0,0,0,35,0,0,0,4,A,5653,I,SIMS BAYOU,0, , , , ,3292.07698690409,399439.263616891
1118,2758,C0346,16.51818136,Adequate, ,0,0,0,26,0,0,0,4,A,5653,I,SIMS BAYOU,0, , , , ,3745.30872779733,719531.919562165
1119,2760,D5021,49.2554758,Adequate, ,0,0,0,55,0,34, ,3,A,5253,C,BRAYS BAYOU,0, , , , ,8400.59170378883,2145568.42015619
1120,2763,C0225,2.49671849,Adequate, ,0,0,0,2,0,0,0,4,A,5653,I,SIMS BAYOU,0, , , , ,1338.35796607264,108757.043043819
1121,2764,C0362,13.37048862,Adequate, ,0,0,0,66,0,20, ,3,A,5553,E,SIMS BAYOU,0, , , , ,3073.08496310775,582418.457421982
1122,2765,C0226,7.14915686,Adequate, ,0,0,0,32,0,3, ,3,A,5653,I,SIMS BAYOU,0, , , , ,2692.13842583981,311417.254646168
1123,2766,D0276,5.6503035,Adequate, ,0,0,0,20,0,6, ,3,A,5153,C,BRAYS BAYOU,0, , , , ,2221.83809434824,246127.023526614
1124,2768,C0347,9.57600791,Adequate, ,0,0,0,37,0,1, ,3,A,5653,I,SIMS BAYOU,0, , , , ,3430.96114311638,417130.824119228
1125,2770,D0452,16.19900773,Adequate, ,0,0,0,4,0,0,0,4,A,5053,C,BRAYS BAYOU,0, , , , ,3593.89072835052,705628.921889351
1126,2772,E0417,7.75862136,Adequate, ,0,0,0,39,0,3, ,3,A,5458,H,WHITE OAK BAYOU,0, , , , ,2758.52937210874,337965.595914624
1127,2775,E0196,8.031587,Adequate, ,0,0,0,40,0,0,0,4,A,5258,H,WHITE OAK BAYOU,0, , , , ,2323.10137242957,349855.998074082
1128,2780,E0022,16.54411899,Adequate, ,0,0,0,75,0,0,0,4,A,5358,H,WHITE OAK BAYOU,0, , , , ,4027.25130812539,720661.639837106
1129,2782,P0013,26.08102334,Adequate, ,0,0,0,31,0,0,0,4,4,5758,I,GREENS BAYOU,0, , , , ,5127.22592598533,1136089.29385295
1130,2785,W0411,13.87219091,Adequate, ,0,0,0,46,0,0,0,4,A,5158,G,BUFFALO BAYOU,0, , , , ,3738.00891663893,604272.671128819
1131,2786,W0409,17.10627802,Adequate, ,0,0,0,107,0,0,0,4,A,5158,G,BUFFALO BAYOU,0, , , , ,3883.56800678871,745149.394416102
1132,2789,H0020,26.66471607,Adequate, ,0,0,0,27,0,10,3,3,A,5758,I,HUNTING BAYOU,0, , , , ,5146.13248012801,1161515.00940306
1133,2790,W0186,5.87235327,Adequate, ,0,0,0,0,0,0,0,4,A,4858,A,BUFFALO BAYOU,0, , , , ,2370.16079574298,255799.728630519
1134,2791,E0028,14.6609845,Adequate, ,0,0,0,55,0,5, ,3,A,5358,H,WHITE OAK BAYOU,0, , , , ,4610.29365040133,638632.589473172
1135,2796,E0300,0.67052729,Adequate, ,0,0,0,1,0,0,0,4,A,5358,H,WHITE OAK BAYOU,0, , , , ,688.565743395258,29208.1832951443
1136,2798,E0037,7.62102751,Adequate, ,0,0,0,30,0,0,0,4,A,5358,H,WHITE OAK BAYOU,0, , , , ,3046.93001040306,331972.036860416
1137,2807,W0182,10.71341287,Adequate, ,0,268000,268000,0,0,0,0,4,A,4858,A,BUFFALO BAYOU,0, , , , ,3372.98286473555,466676.187954472
1138,2808,E0017,7.3237958,Adequate, ,0,0,0,1,0,0,0,4,A,5358,H,WHITE OAK BAYOU,0, , , , ,2621.48089079311,319024.563208896
1139,2811,E0039,4.0740485,Adequate, ,0,0,0,8,0,0,0,4,A,5258,H,WHITE OAK BAYOU,0, , , , ,1949.57283136051,177465.619083466
1140,2812,W0222,11.74872943,Adequate, ,0,0,0,0,0,0,0,4,A,4758,A,BUFFALO BAYOU,0, , , , ,6367.1411748353,511774.729203004
1141,2813,W0505,6.28900666,Adequate, ,0,0,0,61,0,0,0,4,A,5158,G,BUFFALO BAYOU,0, , , , ,2164.43198955266,273949.113180438
1142,2814,E0142,6.33745536,Adequate, ,0,0,0,23,0,0,0,4,A,5258,A,WHITE OAK BAYOU,0, , , , ,2560.23855855634,276059.646827323
1143,2816,W0256,14.24479856,Adequate, ,0,0,0,37,0,21,3,4,A,4958,G,BUFFALO BAYOU,0, , , , ,3337.41840400706,620503.382103401
1144,2820,W0181,11.02517391,Adequate, ,0,0,0,0,0,0,0,4,A,4858,G,BUFFALO BAYOU,0, , , , ,6695.7010185005,480256.763108588
1145,2822,E0016,9.50518152,Adequate, ,0,0,0,1,0,0,0,4,A,5358,H,WHITE OAK BAYOU,0, , , , ,3005.90195425405,414045.664541743
1146,2826,W0171,17.21340305,Adequate, ,0,384000,384000,1,0,0,0,4,A,4758,G,BUFFALO BAYOU,0, , , , ,6610.06463891394,749815.589097377
1147,2831,E0032,6.12876527,Adequate, ,0,0,0,8,0,0,0,4,A,5358,H,WHITE OAK BAYOU,0, , , , ,2641.38762408587,266968.980269184
1148,2832,W0432,50.5603547,Adequate, ,0,0,0,72,0,11, ,4,A,5158,G,BUFFALO BAYOU,0, , , , ,5878.50388197948,2202409.12346794
1149,2833,E0020,2.19952116,Adequate, ,0,0,0,1,0,0,0,4,A,5358,H,WHITE OAK BAYOU,0, , , , ,1253.21592426653,95811.1689424916
1150,2835,H0041,23.39096447,Adequate, ,0,0,0,5,0,0,0,3,A,5758,I,HUNTING BAYOU,0, , , , ,8669.46632134238,1018910.43946559
1151,2838,H0039,5.82441606,Adequate, ,0,0,0,2,0,0,0,4,A,5758,I,HUNTING BAYOU,0, , , , ,3696.74673807158,253711.693353882
1152,2839,E0009,41.6285631,Adequate, ,0,176100,176100,159,0,8, ,3,A,5458,H,WHITE OAK BAYOU,0, , , , ,7460.45206738037,1813340.23541177
1153,2841,W0504,15.30677819,Adequate, ,0,0,0,53,0,1, ,4,A,5558,B,BUFFALO BAYOU,0, , , , ,4243.84858324655,666763.19497622
1154,2842,H0026,20.18792748,Adequate, ,0,0,0,1,0,0,0,3,A,5758,I,HUNTING BAYOU,0, , , , ,6889.14388722506,879386.063334575
1155,2843,W0178,24.92865829,Adequate, ,0,271200,271200,46,0,0,0,4,A,4858,G,BUFFALO BAYOU,0, , , , ,4908.9758542775,1085892.36309315
1156,2844,W0175,45.69928531,Adequate, ,0,453800,453800,7,0,0,0,4,A,4758,A,BUFFALO BAYOU,0, , , , ,6243.94843425725,1990660.90047939
1157,2845,W0168,15.29198397,Adequate, ,0,0,0,2,0,0,0,4,A,4758,A,BUFFALO BAYOU,0, , , , ,3301.74734514653,666118.696604884
1158,2847,E0015,33.42907752,Adequate, ,0,0,0,38,0,1, ,4,A,5358,H,WHITE OAK BAYOU,0, , , , ,6620.62750011989,1456170.64352686
1159,2848,W0414,35.47822508,Adequate, ,0,359700,359700,38,0,0,0,4,A,5158,G,BUFFALO BAYOU,0, , , , ,5643.10206292004,1545431.48375361
1160,2849,E0011,3.38165467,Adequate, ,0,0,0,3,0,0,0,4,A,5358,H,WHITE OAK BAYOU,0, , , , ,1559.84558495164,147304.928455389
1161,2851,P0004,15.018921,Adequate, ,0,168300,168300,8,0,0,0,4,4,5858,E,GREENS BAYOU,0, , , , ,4147.45130228073,654224.229205246
1162,2853,E0018,11.0939251,Adequate, ,0,0,0,3,0,0,0,4,A,5358,H,WHITE OAK BAYOU,0, , , , ,3180.93693340158,483251.25085567
1163,2855,H0022,3.45331972,Adequate, ,0,0,0,1,0,0,0,3,A,5758,I,HUNTING BAYOU,0, , , , ,2213.57992532784,150426.608800293
1164,2857,E0025,5.43207366,Adequate, ,0,0,0,1,0,0,0,4,A,5358,H,WHITE OAK BAYOU,0, , , , ,2055.35300444652,236621.172799242
1165,2859,E0023,2.41876772,Adequate, ,0,0,0,1,0,0,0,4,A,5358,H,WHITE OAK BAYOU,0, , , , ,1385.01657487268,105361.557535071
1166,2861,W0156,19.07593471,Adequate, ,0,0,0,15,0,0,0,4,A,4758,A,BUFFALO BAYOU,0, , , , ,4151.12816424284,830947.678798221
1167,2863,H0021,2.87808484,Adequate, ,0,0,0,1,0,0,0,4,A,5758,I,HUNTING BAYOU,0, , , , ,1891.15155069785,125369.428949211
1168,2865,P0009,25.79010403,Adequate, ,0,0,0,35,0,0,0,4,4,5858,E,GREENS BAYOU,0, , , , ,5824.65009755135,1123416.92943137
1169,2866,W0177,25.14575222,Adequate, ,0,187500,187500,255,0,0,0,4,A,4858,G,BUFFALO BAYOU,0, , , , ,5058.95949860779,1095348.95023926
1170,2868,P0008,10.12773786,Adequate, ,0,0,0,1,0,0,0,4,A,5858,E,GREENS BAYOU,0, , , , ,2845.06918532806,441164.234017088
1171,2870,W0481,44.41267801,Adequate, ,0,0,0,187,0,1, ,4,A,5558,I,BUFFALO BAYOU,0, , , , ,7692.41886415759,1934616.22896326
1172,2873,P0003,3.93837272,Adequate, ,0,121500,121500,1,0,0,0,4,A,5858,E,GREENS BAYOU,0, , , , ,1846.66831345181,171555.518708066
1173,2875,E0024,30.37859472,Adequate, ,0,0,0,13,0,0,0,4,A,5358,H,WHITE OAK BAYOU,0, , , , ,5298.52761761721,1323291.65961369
1174,2878,E0008,3.75272088,Adequate, ,0,0,0,18,0,0,0,4,A,5458,H,WHITE OAK BAYOU,0, , , , ,1833.39334500116,163468.491900123
1175,2880,W0416,0.73249922,Adequate, ,0,0,0,2,0,0,0,4,A,5158,G,BUFFALO BAYOU,0, , , , ,829.553497579703,31907.6528134535
1176,2881,W0415,16.19432893,Adequate, ,0,0,0,20,0,6, ,4,A,5158,G,BUFFALO BAYOU,0, , , , ,4605.44130340608,705425.03416087
1177,2888,E0031,29.34420137,Adequate, ,0,0,0,17,0,0,0,4,A,5358,H,WHITE OAK BAYOU,0, , , , ,5017.77217501144,1278233.21365385
1178,2889,W0254,8.41945013,Adequate, ,0,0,0,158,0,0,0,4,A,4958,G,BUFFALO BAYOU,0, , , , ,2426.81124752685,366751.275085773
1179,2890,W0472,40.19641342,Adequate, ,0,0,0,9,0,0,0,4,A,5458,B,BUFFALO BAYOU,0, , , , ,6873.51358656147,1750955.78932029
1180,2893,W0420,20.4037752,Adequate, ,0,0,0,35,0,0,0,4,A,5158,G,BUFFALO BAYOU,0, , , , ,4811.44386631982,888788.518993578
1181,2894,W0251,2.63620638,Adequate, ,0,0,0,11,0,2, ,4,A,4958,G,BUFFALO BAYOU,0, , , , ,1401.18739681936,114833.12823579
1182,2895,E0030,6.87848096,Adequate, ,0,0,0,5,0,0,0,4,A,5358,H,WHITE OAK BAYOU,0, , , , ,2198.36707047777,299626.650999953
1183,2896,W0250,42.95669138,Adequate, ,0,0,0,118,0,30,15,4,A,4958,G,BUFFALO BAYOU,0, , , , ,6574.40503569972,1871193.47451149
1184,2900,W0249,4.54996945,Adequate, ,0,0,0,15,0,0,0,4,A,4958,G,BUFFALO BAYOU,0, , , , ,1761.45718312564,198196.640686808
1185,2901,W0418,42.20577605,Adequate, ,0,0,0,0,0,79,1,4,A,5158,G,BUFFALO BAYOU,0, , , , ,6096.61811335146,1838483.64356153
