OBJECTID_1,OBJECTID,OUTFALL,ACREAGE,Y2STATUS,Y5STATUS,Y2COST,Y5COST,ADDFORY5,ADDRESSES,Y2COSTPADD,NUM_STFLD,NUM_HSEFLD,GROUP_,Y2CATEGORY,FACETS,C_DISTRICT,WSHED,PCT_SNGLFA,created_us,created_da,last_edite,last_edi_1,Shape_Length,Shape_Area
316,1467,P0083,83.73992635,Inadequate, ,967500,1100500,133000,249,3885.54216867,94,11,1,1,5562,B,GREENS BAYOU,0, , , , ,8365.62342475361,3647710.86880816
317,1470,E0122,14.69838653,Inadequate, ,205700,205700,0,47,4376.59574468,7,20,1,1,5162,A,WHITE OAK BAYOU,0, , , , ,3463.89957842693,640261.678473234
318,1473,P0074,78.76410676,Inadequate, ,1054300,1119200,64900,269,3919.33085502,48, ,3,1,5562,B,GREENS BAYOU,0, , , , ,9480.61436136221,3430964.81945631
319,1474,P0076,115.78063032,Inadequate, ,1549400,1670600,121200,375,4131.73333333,16,1,1,1,5561,B,GREENS BAYOU,0, , , , ,12169.0888840467,5043404.02388871
320,1485,E0119,22.09784897,Inadequate, ,76400,76400,0,78,979.48717949,9,15,1,1,5162,A,WHITE OAK BAYOU,0, , , , ,5092.57567777133,962582.171510955
321,1489,E0906,23.23271509,Inadequate, ,386700,386700,0,52,7436.53846154,0,0,4,3,5162,A,WHITE OAK BAYOU,0, , , , ,4045.71013533014,1012017.11725569
322,1496,E0901,123.94814784,Inadequate, ,1353700,1960300,606600,287,4716.72473868,5, ,3,1,5161,A,WHITE OAK BAYOU,0, , , , ,10505.5184780084,5399181.47197687
323,1498,E0560,48.77776519,Inadequate, ,794400,986200,191800,70,11348.5714286,0,0,4,3,5061,A,WHITE OAK BAYOU,0, , , , ,7983.12247808306,2124759.43484671
324,1501,P0100,59.96958059,Inadequate, ,220500,255000,34500,113,1951.32743363,15,33,1,1,5461,B,GREENS BAYOU,0, , , , ,7207.1269009688,2612275.04666691
325,1504,P0075,51.09659901,Inadequate, ,372800,372800,0,166,2245.78313253,30, ,3,1,5561,B,GREENS BAYOU,0, , , , ,6447.67734537071,2225767.86404893
326,1511,P0065,83.48878366,Inadequate, ,508200,571700,63500,198,2566.66666667,0,0,3,1,5661,B,GREENS BAYOU,0, , , , ,8005.89531560534,3636771.34141276
327,1512,P0063,101.3904176,Inadequate, ,433300,481800,48500,1,433300,9,3,4,3,5561,B,GREENS BAYOU,0, , , , ,11009.014141228,4416566.70503946
328,1518,E0117,123.21033077,Inadequate, ,198800,926100,727300,83,2395.18072289,1, ,3,1,5161,B,WHITE OAK BAYOU,0, , , , ,16696.73866972,5367042.33858746
329,1525,E0526,189.48935622,Inadequate, ,2743800,4381700,1637900,48,57162.5,0,0,4,3,5161,A,WHITE OAK BAYOU,0, , , , ,15512.4344706153,8254156.86947637
330,1526,P0066,69.41842834,Inadequate, ,272300,364500,92200,224,1215.625,13,5,1,1,5561,B,GREENS BAYOU,0, , , , ,7771.78070697106,3023866.80814114
331,1529,P0072,48.72683789,Inadequate, ,55500,311600,256100,181,306.62983425,16,2,1,1,5561,B,GREENS BAYOU,0, , , , ,7151.50620362802,2122540.93895023
332,1541,P0073,53.57644885,Inadequate, ,429100,453200,24100,184,2332.06521739,11, ,3,1,5561,B,GREENS BAYOU,0, , , , ,6068.82168842123,2333789.94235962
333,1552,W0328,7.76028844,Inadequate, ,95200,95200,0,24,3966.66666667,28,2,4,3,4959,A,BUFFALO BAYOU,0, , , , ,2916.10889613088,338038.226849717
334,1553,W0399,6.54764493,Inadequate, ,67100,67100,0,20,3355,22, ,4,3,4959,A,BUFFALO BAYOU,0, , , , ,2833.17726052395,285215.521765705
335,1557,W0359,35.50679535,Inadequate, ,464800,464800,0,101,4601.98019802,23, ,2,1,5059,A,WHITE OAK BAYOU,0, , , , ,5439.91607830239,1546675.92477305
336,1560,W0329,25.65655534,Inadequate, ,485000,660100,175100,9,53888.8888889,0,0,4,3,4958,A,BUFFALO BAYOU,0, , , , ,4306.92273607637,1117599.46599976
337,1561,W0435,300.07071969,Inadequate, ,1931300,2164000,232700,48,40235.4166667,1, ,4,3,5258,A,BUFFALO BAYOU,0, , , , ,15987.073596697,13071080.6891241
338,1562,W0331,19.08381864,Inadequate, ,159500,351300,191800,70,2278.57142857,36,19,4,3,4958,A,BUFFALO BAYOU,0, , , , ,3986.27996935139,831291.068270067
339,1566,W0152,15.01962295,Inadequate, ,38700,38700,0,42,921.42857143,0,0,4,3,4757,A,BUFFALO BAYOU,0, , , , ,3432.03737368224,654254.826627048
340,1568,W0201,56.19283856,Inadequate, ,207100,207100,0,187,1107.48663102,106,37,2,1,4857,G,BUFFALO BAYOU,0, , , , ,8508.2174035844,2447760.12427072
341,1569,W0197,86.20401339,Inadequate, ,1431100,1472500,41400,360,3975.27777778,72,5,1,1,4857,G,BUFFALO BAYOU,0, , , , ,9231.2185875498,3755046.85699516
342,1570,W0455,31.08600604,Inadequate, ,54500,54500,0,2,27250,0,0,4,3,5357,H,BUFFALO BAYOU,0, , , , ,5268.86919244372,1354106.31605882
343,1571,W0223,37.04551699,Inadequate, ,874700,1055400,180700,152,5754.60526316,14,8,4,3,4857,G,BUFFALO BAYOU,0, , , , ,4959.49383615227,1613702.83874232
344,1574,W0265,15.3092042,Inadequate, ,88300,98500,10200,109,810.09174312,4,1,4,3,4957,G,BUFFALO BAYOU,0, , , , ,3244.44344372772,666868.977424218
345,1584,H0081,113.18444088,Inadequate, ,16100,16100,0,591,27.24196278,3, ,4,3,5657,I,HUNTING BAYOU,0, , , , ,12463.1986069126,4930314.21618351
346,1587,H0080,48.19473028,Inadequate, ,222700,222700,0,220,1012.27272727,0,5,2,1,5657,I,SHIP CHANNEL,0, , , , ,6252.7713457999,2099362.58789305
347,1590,W0804,217.22290802,Inadequate, ,1780800,2018300,237500,991,1796.97275479,25,4,1,1,5557,I,BUFFALO BAYOU,0, , , , ,18785.0517174415,9462229.87116101
348,1594,W0552,98.53048213,Inadequate, ,1904700,2676200,771500,101,18858.4158416,5,3,3,1,5156,C,BUFFALO BAYOU,0, , , , ,14260.3682085563,4291987.71550688
349,1596,W0117,232.16346547,Inadequate, ,0,1949400,1949400,636,0,363,18,1,A,5056,G,BUFFALO BAYOU,0, , , , ,15634.0435743825,10113040.5254095
350,1604,W0627,102.75779003,Inadequate, ,541500,1921800,1380300,272,1990.80882353,29, ,3,1,5156,G,BUFFALO BAYOU,0, , , , ,11904.6904144376,4476129.40093181
351,1605,D0014,22.67815148,Inadequate,Inadequate,390200,398200,8000,5,78040,0,0,4,3,5556,I,BRAYS BAYOU,0, , , , ,4945.75922777471,987860.201623841
352,1615,P0059,54.0049022,Inadequate, ,209400,224500,15100,1,209400,0,0,4,3,5661,B,GREENS BAYOU,0, , , , ,6516.58860672284,2352453.5398879
353,1616,E0195,84.98075753,Inadequate, ,44600,76000,31400,234,190.5982906,2, ,3,1,5161,B,WHITE OAK BAYOU,0, , , , ,10072.0483637347,3701761.64698012
354,1619,P0060,5.60776435,Inadequate, ,209400,209400,0,24,8725,0,0,4,3,5661,B,GREENS BAYOU,0, , , , ,2239.60323919248,244274.239314156
355,1623,P0081,90.20667099,Inadequate, ,103100,411200,308100,132,781.06060606,0,0,3,1,5561,B,GREENS BAYOU,0, , , , ,9997.88194575709,3929402.72825911
356,1629,P0058,112.85686282,Inadequate, ,751400,816000,64600,231,3252.81385281,0,0,4,3,5661,B,GREENS BAYOU,0, , , , ,9097.39925844035,4916044.86379239
357,1631,P0053,296.01942166,Inadequate, ,3595900,4039600,443700,757,4750.19815059,34, ,1,1,5661,B,GREENS BAYOU,0, , , , ,14729.0685677594,12894605.9911748
358,1634,P0097,448.02574999,Inadequate, ,7002300,9100300,2098000,310,22588.0645161,33,11,1,1,5461,H,WHITE OAK BAYOU,0, , , , ,26929.781515519,19516001.0765269
359,1642,P0067,35.34477806,Inadequate, ,492200,493700,1500,108,4557.40740741,16,5,1,1,5661,B,GREENS BAYOU,0, , , , ,7089.64027584198,1539618.54942311
360,1659,P0080,29.8407114,Inadequate, ,352400,366300,13900,76,4636.84210526,4, ,3,1,5561,B,GREENS BAYOU,0, , , , ,5999.17312367412,1299861.39507692
361,1660,P0077,28.34673947,Inadequate, ,220700,224800,4100,1,220700,0,0,4,3,5561,B,GREENS BAYOU,0, , , , ,4389.72190038916,1234783.88307897
362,1661,P0069,44.22049131,Inadequate, ,136300,136300,0,57,2391.22807018,0,0,3,1,5661,B,GREENS BAYOU,0, , , , ,5519.37227298973,1926244.42977552
363,1663,P0086,550.35909716,Inadequate, ,1352100,1684800,332700,1273,1062.136685,16,19,1,1,5561,B,GREENS BAYOU,0, , , , ,33131.6096039987,23973642.6553553
364,1664,E0548,111.26644636,Inadequate, ,3043200,3043200,0,100,30432,3, ,3,1,4961,A,WHITE OAK BAYOU,0, , , , ,10316.1943304043,4846766.41944888
365,1679,P0092,151.25447736,Inadequate, ,694900,814800,119900,228,3047.80701754,18,8,1,1,5461,H,GREENS BAYOU,0, , , , ,13192.84227607,6588644.94518831
366,1685,P0093,121.50604279,Inadequate, ,384200,419900,35700,241,1594.19087137,0,0,1,1,5461,H,GREENS BAYOU,0, , , , ,11760.7756529868,5292803.36838533
367,1688,P0095,425.32889186,Inadequate, ,8257500,9756700,1499200,839,9842.0738975,18,5,1,1,5461,H,GREENS BAYOU,0, , , , ,18356.2525086292,18527326.1356737
368,1703,E0403,52.42744488,Inadequate, ,1041500,1041500,0,164,6350.6097561,82,3,2,1,5260,A,WHITE OAK BAYOU,0, , , , ,7737.39011888868,2283739.42054329
369,1709,E0063,33.70431823,Inadequate, ,192100,536100,344000,217,885.25345622,0,0,4,3,5259,A,WHITE OAK BAYOU,0, , , , ,5283.8752088392,1468160.13685339
370,1713,H0086,225.54361194,Inadequate, ,3949000,5244600,1295600,859,4597.20605355,51, ,4,3,5558,H,HUNTING BAYOU,0, , , , ,18578.939484081,9824679.44049277
371,1716,W0365,50.58272139,Inadequate, ,1572800,1698200,125400,44,35745.4545455,5, ,4,3,5059,A,BUFFALO BAYOU,0, , , , ,6810.18866227502,2203383.3750273
372,1720,W0320,31.84678675,Inadequate, ,691100,691100,0,72,9598.61111111,20,6,4,3,4959,A,BUFFALO BAYOU,0, , , , ,5269.49414189677,1387246.14415432
373,1722,E0139,370.12627097,Inadequate, ,5530200,8233500,2703300,1480,3736.62162162,48,1,1,1,5358,H,WHITE OAK BAYOU,0, , , , ,19118.0202135387,16122700.5877202
374,1723,W0350,43.17430761,Inadequate, ,196500,196500,0,18,10916.6666667,0,0,4,3,5058,A,BUFFALO BAYOU,0, , , , ,5723.6110833937,1880672.69256187
375,1726,C0657,12.58729037,Inadequate, ,185900,185900,0,45,4131.11111111,0,0,4,3,5151,D,SIMS BAYOU,0, , , , ,3184.67985757414,548302.430322925
376,1729,E0776,49.41454012,Inadequate, ,358700,1185000,826300,109,3290.82568807,10,2,1,1,5060,A,WHITE OAK BAYOU,0, , , , ,8583.67107771471,2152497.52640515
377,1738,E0789,75.38607782,Inadequate, ,130600,188900,58300,3,43533.3333333,4, ,3,1,4960,A,WHITE OAK BAYOU,0, , , , ,7482.43704263827,3283817.51256722
378,1740,E0790,86.35078895,Inadequate, ,1464400,1675700,211300,6,244066.666667,23, ,3,1,4960,A,WHITE OAK BAYOU,0, , , , ,8290.24079412882,3761440.35777237
379,1747,E0792,23.27107496,Inadequate, ,741600,741600,0,1,741600,5, ,3,1,4960,A,BUFFALO BAYOU,0, , , , ,5547.55760762659,1013688.11678321
380,1748,E0312,657.84996076,Inadequate, ,18185000,22668900,4483900,2300,7906.52173913,69,20,1,1,5459,H,WHITE OAK BAYOU,0, , , , ,36010.2641947721,28655944.5233935
381,1751,C0430,22.42965409,Inadequate, ,199500,362000,162500,103,1936.89320388,13,3,1,1,5451,D,SIMS BAYOU,0, , , , ,4428.47132462942,977035.815980342
382,1752,C0519,19.038771,Inadequate, ,59800,59800,0,2,29900,0,0,4,3,5251,D,SIMS BAYOU,0, , , , ,3993.11711489321,829328.841556983
383,1757,C0551,31.32584923,Inadequate, ,410500,410500,0,159,2581.76100629,9,5,1,1,5251,D,SIMS BAYOU,0, , , , ,4948.08866124638,1364553.87436178
384,1762,P0169,64.83888224,Inadequate, ,13800,13800,0,1,13800,0,0,0,5,5265,B,GREENS BAYOU,0, , , , ,6696.79428236504,2824381.82229918
385,1770,C0089,28.12937504,Inadequate, ,404900,404900,0,71,5702.81690141,15, ,3,1,5151,D,SIMS BAYOU,0, , , , ,4858.56268033111,1225315.45031282
386,1772,C0095,14.99795406,Inadequate, ,329400,329400,0,36,9150,16, ,3,1,5151,D,SIMS BAYOU,0, , , , ,4079.46197222613,653310.829971188
387,1776,W0476,185.28739505,Inadequate, ,468000,829900,361900,196,2387.75510204,5, ,4,3,5457,B,BUFFALO BAYOU,0, , , , ,19666.53589018,8071118.99874389
388,1782,W0457,120.4580638,Inadequate, ,1042400,1722000,679600,168,6204.76190476,8, ,4,3,5357,H,BUFFALO BAYOU,0, , , , ,11096.1987948094,5247153.53386045
389,1783,W0289,8.06528161,Inadequate, ,59100,59100,0,3,19700,0,0,4,3,4958,G,BUFFALO BAYOU,0, , , , ,2461.89882551091,351323.776338263
390,1784,W0449,126.37707741,Inadequate, ,1405000,2628200,1223200,455,3087.91208791,1, ,4,3,5358,H,BUFFALO BAYOU,0, , , , ,11452.5687561791,5504985.48538883
391,1790,D0086,32.65700326,Inadequate, ,219700,219700,0,1,219700,0,0,4,3,5355,D,BRAYS BAYOU,0, , , , ,5100.58712712698,1422539.11021129
392,1791,D0026,43.19501405,Inadequate, ,213000,213000,0,49,4346.93877551,13, ,1,1,5555,I,BRAYS BAYOU,0, , , , ,6078.25199628276,1881574.90784463
393,1795,D0048,15.23650921,Inadequate, ,313200,313200,0,53,5909.43396226,0,0,4,3,5555,I,BRAYS BAYOU,0, , , , ,5421.05456380197,663702.220477624
394,1798,D0056,88.73565959,Inadequate,Inadequate,975400,1083200,107800,205,4758.04878049,6, ,1,1,5455,D,BRAYS BAYOU,0, , , , ,9760.12425226528,3865325.17644424
395,1799,D0047,31.68377728,Inadequate, ,119900,119900,0,133,901.5037594,5, ,3,1,5555,I,BRAYS BAYOU,0, , , , ,5568.81763536614,1380145.50807216
396,1806,E0730,72.59972477,Inadequate, ,1282300,1349700,67400,24,53429.1666667,8,1,1,1,5060,A,WHITE OAK BAYOU,0, , , , ,14057.7195735902,3162444.22967435
397,1820,E0371,31.96120743,Inadequate, ,282400,571400,289000,126,2241.26984127,4, ,3,1,5360,H,WHITE OAK BAYOU,0, , , , ,4989.84182873562,1392230.37037551
398,1821,E0101,12.61011678,Inadequate, ,61700,66800,5100,38,1623.68421053,5,1,1,1,5160,A,WHITE OAK BAYOU,0, , , , ,3605.26885106767,549296.70423906
399,1826,C0546,92.16031093,Inadequate, ,892600,1004400,111800,410,2177.07317073,55,9,1,1,5252,D,SIMS BAYOU,0, , , , ,8161.56740907958,4014502.93910463
400,1828,C0474,18.91212339,Inadequate, ,99900,99900,0,2,49950,0,0,4,3,5452,D,SIMS BAYOU,0, , , , ,3955.88382221082,823811.992466739
401,1842,C0109,24.79707332,Inadequate, ,100500,375400,274900,61,1647.54098361,0,0,4,3,5051,D,SIMS BAYOU,0, , , , ,4747.59788757086,1080160.45282781
402,1846,C0428,26.68203013,Inadequate, ,620600,620600,0,134,4631.34328358,19, ,3,1,5451,D,SIMS BAYOU,0, , , , ,4741.53555061099,1162269.47008207
403,1851,E0378,35.24143876,Inadequate, ,658900,658900,0,19,34678.9473684,1, ,3,1,5261,H,WHITE OAK BAYOU,0, , , , ,6589.30139553862,1535117.19752298
404,1854,E0557,13.96227789,Inadequate, ,128700,150900,22200,23,5595.65217391,1, ,4,3,5061,A,WHITE OAK BAYOU,0, , , , ,3810.36090297081,608197.007534818
405,1861,E0525,140.25063741,Inadequate, ,848400,848400,0,161,5269.56521739,0,0,4,3,5061,A,WHITE OAK BAYOU,0, , , , ,14578.4720635357,6109317.54385192
406,1873,P0042,62.98947745,Inadequate, ,866100,866100,0,245,3535.10204082,24, ,3,1,5661,B,GREENS BAYOU,0, , , , ,8608.57277552043,2743821.68970467
407,1874,P0044,84.81722031,Inadequate, ,1074500,1128700,54200,218,4928.89908257,26,1,1,1,5661,B,GREENS BAYOU,0, , , , ,7935.93738249909,3694638.20799025
408,1875,E0344,1077.95264757,Inadequate, ,25496400,32052600,6556200,2004,12722.754491,52,17,1,1,5460,H,WHITE OAK BAYOU,0, , , , ,39878.2391034947,46955617.0912048
409,1889,D1391,17.24930712,Inadequate, ,164500,164500,0,60,2741.66666667,16, ,3,1,4756,G,BRAYS BAYOU,0, , , , ,3658.37155306841,751379.950701911
410,1894,H0077,9.72874732,Inadequate, ,49700,49700,0,42,1183.33333333,0,0,4,3,5656,I,SHIP CHANNEL,0, , , , ,3153.10605688261,423784.24679524
411,1900,W0402,312.95787806,Inadequate, ,5906700,7420200,1513500,753,7844.22310757,24, ,2,1,5059,A,BUFFALO BAYOU,0, , , , ,30833.0736559901,13632445.4423686
412,1901,W0404,720.50767846,Inadequate, ,10200300,23440800,13240500,1445,7059.03114187,101,12,2,1,5159,A,BUFFALO BAYOU,0, , , , ,42325.9028471984,31385314.8604578
413,1904,E0742,75.78042214,Inadequate, ,580400,966800,386400,302,1921.85430464,20, ,2,1,5060,A,WHITE OAK BAYOU,0, , , , ,8953.92836079135,3300995.43429957
414,1906,D0007,86.0153078,Inadequate, ,561400,561400,0,221,2540.27149321,0,0,4,3,5656,I,BRAYS BAYOU,0, , , , ,10413.7072881598,3746826.80908952
415,1913,E0709,17.49996565,Inadequate, ,243300,243300,0,140,1737.85714286,6,1,1,1,5160,A,WHITE OAK BAYOU,0, , , , ,3595.76279377669,762298.474123306
416,1915,E0150,107.00472965,Inadequate, ,2052800,2052800,0,346,5932.94797688,5, ,3,1,5259,H,WHITE OAK BAYOU,0, , , , ,15676.8422016414,4661125.8228068
417,1920,W0343,26.88888177,Inadequate, ,221000,221000,0,99,2232.32323232,53,5,2,1,4959,A,BUFFALO BAYOU,0, , , , ,4643.14147248022,1171279.60071736
418,1927,W0312,186.35867431,Inadequate, ,2633000,3803600,1170600,180,14627.7777778,14,2,4,3,4959,A,BUFFALO BAYOU,0, , , , ,16552.9146645038,8117783.50567524
419,1930,W0598,109.52985344,Inadequate, ,493200,834400,341200,266,1854.13533835,29, ,3,1,5156,G,BUFFALO BAYOU,0, , , , ,11721.0039668771,4771120.33997801
420,1933,W0571,43.01318111,Inadequate, ,769500,769500,0,138,5576.08695652,56,5,1,1,5156,G,BUFFALO BAYOU,0, , , , ,7119.5632839661,1873654.24745066
421,1935,W0271,28.5768085,Inadequate, ,219600,243800,24200,3,73200,1,1,4,3,5056,G,BUFFALO BAYOU,0, , , , ,5048.40696421951,1244805.89502829
422,1956,D0128,15.23961766,Inadequate,Inadequate,27500,27500,0,36,763.88888889,8, ,3,1,5254,C,BRAYS BAYOU,0, , , , ,4046.36518393461,663837.53028523
423,1958,C0153,25.99387052,Inadequate, ,253000,253000,0,76,3328.94736842,6, ,3,1,5654,I,SIMS BAYOU,0, , , , ,5029.86010249769,1132293.23995032
424,1959,C0175,73.45215674,Inadequate, ,591300,912200,320900,243,2433.33333333,22, ,1,1,5754,E,SIMS BAYOU,0, , , , ,8559.03336084129,3199576.40200983
425,1962,D0124,64.06909073,Inadequate,Inadequate,1103200,1103200,0,206,5355.33980583,111, ,3,1,5254,C,BRAYS BAYOU,0, , , , ,8733.87437875609,2790849.53848816
426,1986,P0056,119.35204236,Inadequate, ,1081100,1146600,65500,76,14225,3, ,3,1,5661,B,GREENS BAYOU,0, , , , ,9230.81029367129,5198974.8970005
427,1989,E0406,45.86101372,Inadequate, ,779700,779700,0,140,5569.28571429,4, ,2,1,5261,B,WHITE OAK BAYOU,0, , , , ,7679.54922229473,1997705.63598048
428,1992,E0517,32.04451102,Inadequate, ,101000,101000,0,123,821.13821138,22, ,3,1,5161,A,WHITE OAK BAYOU,0, , , , ,5647.89375124304,1395858.82026472
429,2000,P0036,101.25747795,Inadequate, ,1665400,1968500,303100,341,4883.87096774,37, ,3,1,5661,B,GREENS BAYOU,0, , , , ,8631.66881805299,4410775.96233046
430,2005,P0038,9.95844194,Inadequate, ,126400,126400,0,34,3717.64705882,0,0,3,1,5661,B,GREENS BAYOU,0, , , , ,2727.83015832076,433789.618556715
431,2007,E0735,58.87751166,Inadequate, ,641700,685100,43400,35,18334.2857143,0,0,4,3,5060,A,WHITE OAK BAYOU,0, , , , ,9764.39257583136,2564704.40544538
432,2014,E0733,26.74983905,Inadequate, ,488300,488300,0,4,122075,0,0,4,3,5060,A,WHITE OAK BAYOU,0, , , , ,4583.42762029359,1165223.11579339
433,2025,E0401,61.82886568,Inadequate, ,2244200,2248000,3800,120,18701.6666667,10,1,1,1,5260,A,WHITE OAK BAYOU,0, , , , ,9542.08370615646,2693265.52087391
434,2029,E0349,35.36416325,Inadequate, ,198800,198800,0,10,19880,0,0,4,3,5360,H,WHITE OAK BAYOU,0, , , , ,8373.05386502069,1540462.73130861
435,2062,E0714,156.58515323,Inadequate, ,2340800,3058300,717500,568,4121.12676056,69,4,1,1,5160,A,WHITE OAK BAYOU,0, , , , ,14192.2286023731,6820849.38284394
436,2063,E0097,11.33294805,Inadequate, ,139400,163500,24100,38,3668.42105263,1, ,3,1,5160,A,WHITE OAK BAYOU,0, , , , ,4313.5935329937,493663.26066635
437,2064,E0159,963.63832862,Inadequate, ,19010100,22845000,3834900,2580,7368.25581395,356,64,1,1,5260,A,WHITE OAK BAYOU,0, , , , ,49330.1332059839,41976086.0365787
438,2066,P0035,358.93167556,Inadequate, ,4248100,4732000,483900,1064,3992.57518797,30,9,1,1,5660,B,GREENS BAYOU,0, , , , ,20922.2872822231,15635063.8193702
439,2067,E0771,29.52485383,Inadequate, ,448200,448200,0,3,149400,0,0,4,3,4960,A,WHITE OAK BAYOU,0, , , , ,5093.27423199418,1286102.59355539
440,2068,E0096,22.95627432,Inadequate, ,201200,227700,26500,80,2515,1, ,2,1,5160,A,WHITE OAK BAYOU,0, , , , ,4606.99232819678,999975.175353947
441,2071,E0347,183.56620871,Inadequate, ,3023800,3596100,572300,572,5286.36363636,8,2,1,1,5360,H,WHITE OAK BAYOU,0, , , , ,14441.770859483,7996144.13215141
442,2072,E0090,239.00791644,Inadequate, ,4370700,4443200,72500,846,5166.31205674,186, ,3,1,5260,A,WHITE OAK BAYOU,0, , , , ,17590.3760186334,10411185.0265709
443,2074,E0089,221.31122237,Inadequate, ,6123600,6123600,0,857,7145.39089848,55,1,1,1,5160,A,WHITE OAK BAYOU,0, , , , ,16764.9269599127,9640317.08780761
444,2077,C0315,134.20678661,Inadequate, ,1029100,1548900,519800,461,2232.32104121,98,21,1,1,5852,E,SIMS BAYOU,0, , , , ,14996.2480060624,5846047.81716404
445,2080,H0054,152.02775922,Inadequate, ,366200,727800,361600,175,2092.57142857,9,5,4,3,5659,I,HUNTING BAYOU,0, , , , ,14526.0183221144,6622329.31932837
446,2081,C0599,18.35524158,Inadequate, ,177200,177200,0,77,2301.2987013,0,0,4,3,5150,D,SIMS BAYOU,0, , , , ,4150.25238045332,799554.489879186
447,2085,E0726,20.4977501,Inadequate, ,88800,351700,262900,51,1741.17647059,0,0,4,3,5160,A,WHITE OAK BAYOU,0, , , , ,4139.37572254019,892882.026435404
448,2087,P0031,121.07119474,Inadequate, ,785300,869000,83700,1,785300,0,0,4,3,5660,B,GREENS BAYOU,0, , , , ,12000.6199585669,5273860.99543316
449,2089,P0032,110.05045659,Inadequate, ,824100,1083200,259100,1,824100,1, ,4,3,5660,B,GREENS BAYOU,0, , , , ,10612.1647012592,4793797.9912782
450,2092,E0767,41.07959888,Inadequate, ,892900,1071400,178500,150,5952.66666667,4, ,3,1,5060,A,WHITE OAK BAYOU,0, , , , ,5822.48629420061,1789427.40850402
451,2095,H0093,502.35307032,Inadequate, ,4252300,6838900,2586600,565,7526.19469027,53,109,2,1,5560,B,HUNTING BAYOU,0, , , , ,23388.7498330943,21882499.6121279
452,2100,P0026,94.07483083,Inadequate, ,119200,140800,21600,1,119200,0,0,4,3,5660,B,GREENS BAYOU,0, , , , ,8948.69012525977,4097899.54051114
453,2105,E0087,159.86212738,Inadequate, ,1992500,3302700,1310200,583,3417.66723842,68, ,3,1,5260,A,WHITE OAK BAYOU,0, , , , ,15984.9465804467,6963594.21344581
454,2106,E0082,514.38413222,Inadequate, ,9578500,11185700,1607200,1689,5671.107164,242,20,1,1,5260,A,WHITE OAK BAYOU,0, , , , ,28303.995883815,22406572.9595551
455,2108,E0721,61.83671904,Inadequate, ,1347900,1409100,61200,225,5990.66666667,5, ,3,1,5160,A,WHITE OAK BAYOU,0, , , , ,7925.000446819,2693607.64156759
456,2112,E0743,61.62701298,Inadequate, ,1298400,1298400,0,18,72133.3333333,0,0,4,3,5159,A,WHITE OAK BAYOU,0, , , , ,7709.22951734644,2684472.59359561
457,2118,E0342,15.18948469,Inadequate, ,361900,403600,41700,18,20105.5555556,0,0,4,3,5360,H,WHITE OAK BAYOU,0, , , , ,4329.8047306898,661653.837268244
458,2122,E0340,318.24842461,Inadequate, ,6455900,7151700,695800,1596,4045.05012531,20,5,1,1,5359,H,WHITE OAK BAYOU,0, , , , ,20044.2134797524,13862901.1162779
459,2126,E0084,55.34942031,Inadequate, ,938300,938300,0,27,34751.8518519,0,0,4,3,5160,A,WHITE OAK BAYOU,0, , , , ,8656.90648276477,2411020.60896782
460,2133,C0198,22.62997469,Inadequate, ,173900,173900,0,72,2415.27777778,2, ,3,1,5754,E,SIMS BAYOU,0, , , , ,4932.9889850309,985761.743205484
461,2135,D0891,73.24858706,Inadequate,Inadequate,951700,951700,0,13,73207.6923077,0,0,4,3,5354,D,BRAYS BAYOU,0, , , , ,10806.5049601805,3190708.70853567
462,2136,D0097,77.70004366,Inadequate,Inadequate,805000,1084100,279100,141,5709.21985816,46, ,3,1,5355,C,BRAYS BAYOU,0, , , , ,13165.722510095,3384614.03080988
463,2148,C0197,26.6278294,Inadequate, ,105900,105900,0,107,989.71962617,4, ,3,1,5754,E,SIMS BAYOU,0, , , , ,4462.19282675533,1159908.31775812
464,2156,C0028,20.54498555,Inadequate, ,398000,398000,0,131,3038.16793893,4, ,1,1,5654,I,SIMS BAYOU,0, , , , ,5057.58860559966,894939.604566492
465,2164,C0031,35.61484842,Inadequate, ,179200,179200,0,169,1060.35502959,9,3,1,1,5554,I,SIMS BAYOU,0, , , , ,5547.51501988529,1551382.83855556
466,2169,W0377,28.21523099,Inadequate, ,131100,131100,0,113,1160.17699115,48,8,4,3,5058,A,BUFFALO BAYOU,0, , , , ,6161.98467344559,1229055.48066655
467,2170,C0403,26.97265482,Inadequate, ,278700,278700,0,0,0,0,0,4,3,5353,D,SIMS BAYOU,0, , , , ,4311.9899162381,1174928.79318923
468,2179,E0335,49.44761668,Inadequate, ,74000,74000,0,129,573.64341085,3,2,1,1,5359,H,WHITE OAK BAYOU,0, , , , ,6390.05765049419,2153937.98765605
469,2202,W0710,55.47179228,Inadequate, ,664600,854500,189900,230,2889.56521739,27,31,1,1,5256,G,BUFFALO BAYOU,0, , , , ,9235.75606984125,2416351.21628404
470,2204,D0033,14.99619883,Inadequate, ,154300,154300,0,23,6708.69565217,0,0,4,3,5556,I,BRAYS BAYOU,0, , , , ,3305.48488831391,653234.465306456
471,2206,D0952,34.70146214,Inadequate, ,637400,637400,0,134,4756.71641791,8, ,3,1,5556,I,BRAYS BAYOU,0, , , , ,6324.19602556369,1511595.58153199
