OBJECTID_1,OUTFALL,ACREAGE,Y2STATUS,GROUP_,Y2CATEGORY,C_DISTRICT,WSHED,Shape_Length,Shape_Area
2837,W0180,104.637555539999994,Inadequate,4,3,G,BUFFALO BAYOU,,
2840,W0179,5.538451300000000,Inadequate,4,3,G,BUFFALO BAYOU,,
2846,W0166,93.907596400000003,Inadequate,4,A,A,BUFFALO BAYOU,,
2854,W0263,224.177192910000002,Inadequate,2,1,G,BUFFALO BAYOU,,
2858,W0413,15.411949920000000,Inadequate,4,3,G,BUFFALO BAYOU,,
2864,P0001,64.455310060000002,Inadequate,4,3,E,GREENS BAYOU,,
2869,E0033,37.477440500000000,Inadequate,2,1,H,WHITE OAK BAYOU,,
2872,W0386,139.564287000000007,Inadequate,4,3,G,BUFFALO BAYOU,,
2874,P0002,12.934849200000000,Inadequate,4,3,E,GREENS BAYOU,,
2876,W0436,214.073381790000013,Inadequate,4,3,G,BUFFALO BAYOU,,
2877,H0018,16.613734619999999,Inadequate,4,3,E,HUNTING BAYOU,,
2879,W0438,257.983396130000017,Inadequate,4,3,G,BUFFALO BAYOU,,
2884,W0155,259.965268429999981,Inadequate,4,3,A,BUFFALO BAYOU,,
2886,H0013,173.633676299999991,Inadequate,1,1,E,HUNTING BAYOU,,
2891,W0423,124.431702450000003,Inadequate,4,3,G,BUFFALO BAYOU,,
2892,W0490,17.977426030000000,Inadequate,4,3,H,BUFFALO BAYOU,,
2899,W0443,137.087599540000014,Inadequate,4,3,G,BUFFALO BAYOU,,
2905,W0157,13.373417290000001,Inadequate,4,3,A,BUFFALO BAYOU,,
2906,W0450,99.589562630000003,Inadequate,4,3,H,BUFFALO BAYOU,,
2907,W0246,3.306591560000000,Inadequate,4,3,G,BUFFALO BAYOU,,
2908,W0295,16.113574740000001,Inadequate,4,3,G,BUFFALO BAYOU,,
2909,W0385,35.567830460000003,Inadequate,4,3,G,BUFFALO BAYOU,,
2913,H0001,83.180848049999994,Inadequate,1,1,E,HUNTING BAYOU,,
2917,H0006,22.414693079999999,Inadequate,3,1,E,HUNTING BAYOU,,
2921,W0195,92.144057590000003,Inadequate,2,1,G,BUFFALO BAYOU,,
2922,W0451,61.263790999999998,Inadequate,4,3,H,BUFFALO BAYOU,,
2924,W0475,26.980230989999999,Inadequate,4,3,B,BUFFALO BAYOU,,
2926,W0487,66.100148709999999,Inadequate,4,3,B,BUFFALO BAYOU,,
2927,W0474,106.945221970000006,Inadequate,2,1,B,BUFFALO BAYOU,,
2928,E0004,4.820690220000000,Inadequate,4,3,H,WHITE OAK BAYOU,,
2935,C0052,375.243102609999994,Inadequate,1,1,D,SIMS BAYOU,,
2936,C0454,2.879593200000000,Inadequate,3,1,D,SIMS BAYOU,,
2937,C0436,20.625501520000000,Inadequate,3,1,D,SIMS BAYOU,,
2938,D0031,21.578020120000001,Inadequate,4,3,I,BRAYS BAYOU,,
2940,W0238,39.952932410000003,Inadequate,4,3,G,BUFFALO BAYOU,1740349.810077118920162,
2946,W0225,70.895519350000001,Inadequate,4,3,G,BUFFALO BAYOU,-0.000000000000000,
2947,P0096,666.383962320000023,Inadequate,1,1,B,GREENS BAYOU,,
2948,W0582,54.716353480000002,Inadequate,3,1,G,BUFFALO BAYOU,,
2949,W0465,27.723432859999999,Inadequate,4,3,H,BUFFALO BAYOU,,
2951,W0211,29.864354310000000,Inadequate,4,3,G,BUFFALO BAYOU,,
2953,W0501,10.507868430000000,Inadequate,4,3,H,BUFFALO BAYOU,,
2955,W0239,88.813068209999997,Inadequate,4,3,G,BUFFALO BAYOU,,
2958,W0478,162.681045979999993,Inadequate,4,3,I,BUFFALO BAYOU,,
2963,W0232,7.611764810000000,Inadequate,4,3,G,BUFFALO BAYOU,,
2966,W0595,334.519877829999984,Inadequate,1,1,G,BUFFALO BAYOU,,
2968,W0703,38.360481710000002,Inadequate,4,3,H,BUFFALO BAYOU,,
2972,W0705,294.667221859999984,Inadequate,3,1,H,BUFFALO BAYOU,,
2973,W0193,47.893705169999997,Inadequate,4,3,G,BUFFALO BAYOU,,
2974,W0206,9.763892200000001,Inadequate,4,3,G,BUFFALO BAYOU,,
2978,W0600,26.964902639999998,Inadequate,1,1,G,BUFFALO BAYOU,,
2983,W0704,66.630969910000005,Inadequate,1,1,H,BUFFALO BAYOU,,
2987,W0678,131.148920339999989,Inadequate,1,1,G,BUFFALO BAYOU,,
2989,W0679,333.758627719999993,Inadequate,1,1,D,BUFFALO BAYOU,,
2991,W0686,1044.072597330000008,Inadequate,1,1,D,BUFFALO BAYOU,,
2992,W0196,37.209722069999998,Inadequate,2,1,G,BUFFALO BAYOU,,
2996,W0602,38.336340229999998,Inadequate,3,1,G,BUFFALO BAYOU,,
3007,W0681,71.670263620000000,Inadequate,3,1,D,BUFFALO BAYOU,,
3010,W0574,155.685323970000013,Inadequate,1,1,G,BUFFALO BAYOU,,
3012,W0603,12.985449259999999,Inadequate,3,1,G,BUFFALO BAYOU,,
3019,C0300,10.939264580000000,Inadequate,4,3,E,SIMS BAYOU,,
3021,C0281,47.720149650000003,Inadequate,1,1,E,SIMS BAYOU,,
3025,C0457,7.878667910000000,Inadequate,1,1,D,SIMS BAYOU,,
3036,D0646,27.218967050000000,Inadequate,3,1,C,BRAYS BAYOU,,
3039,D0479,23.235377549999999,Inadequate,1,1,C,BRAYS BAYOU,,
3040,D0241,25.487284760000001,Inadequate,1,1,C,BRAYS BAYOU,,
3043,C0531,96.559281240000004,Inadequate,4,3,D,SIMS BAYOU,,
3048,C0279,9.637185040000000,Inadequate,3,1,E,SIMS BAYOU,,
3050,D0388,67.479745930000007,Inadequate,1,1,C,BRAYS BAYOU,,
3052,C0299,7.854753760000000,Inadequate,3,1,E,SIMS BAYOU,,
3056,C0487,16.797944480000002,Inadequate,4,3,D,SIMS BAYOU,,
3062,W0611,584.949330290000034,Inadequate,1,1,C,BUFFALO BAYOU,,
3070,W0669,147.197469329999990,Inadequate,3,1,H,BUFFALO BAYOU,,
3076,W0711,161.088668509999991,Inadequate,1,1,G,BUFFALO BAYOU,,
3078,W0005,227.968504550000006,Inadequate,1,1,G,BUFFALO BAYOU,,
3087,D0175,12.280089350000001,Inadequate,1,1,C,BRAYS BAYOU,0.000000000000000,
3098,D0755,149.921072689999988,Inadequate,3,1,F,BRAYS BAYOU,,
3103,C0452,4.801135350000000,Inadequate,4,3,D,SIMS BAYOU,,
3106,D0486,17.522133780000001,Inadequate,4,3,C,BRAYS BAYOU,,
3107,D0488,13.467035220000000,Inadequate,4,3,C,BRAYS BAYOU,,
3113,C0250,74.398016330000004,Inadequate,1,1,E,SIMS BAYOU,,
3114,D0485,82.192329099999995,Inadequate,3,1,C,BRAYS BAYOU,6424964730095648833448347042066498513093105253798117376.000000000000000,
3125,D1413,15.078824070000000,Inadequate,4,3,F,BRAYS BAYOU,,
3126,D1402,20.397364199999998,Inadequate,3,1,F,BRAYS BAYOU,,
3128,E1008,239.292353340000005,Inadequate,3,1,A,WHITE OAK BAYOU,127208608782966579475917989440691725559630599049447017388712758805158954256960786260757847911509396471059597877105135448336405950886872161036847100381369615468667097579520.000000000000000,
3130,E1000,62.009299239999997,Inadequate,4,3,A,BUFFALO BAYOU,0.000000000000000,
3132,E1001,85.980370250000007,Inadequate,3,1,A,WHITE OAK BAYOU,,
3135,W0618,31.393034530000001,Inadequate,4,3,G,BUFFALO BAYOU,,
3138,W0282,41.897301040000002,Inadequate,4,3,G,BUFFALO BAYOU,,
3140,W0281,35.305307069999998,Inadequate,4,3,G,BUFFALO BAYOU,,
3141,W0283,33.246820020000001,Inadequate,4,3,G,BUFFALO BAYOU,,
3142,W0619,25.546643350000000,Inadequate,4,3,G,BUFFALO BAYOU,,
3145,W0277,13.065372030000001,Inadequate,4,3,G,BUFFALO BAYOU,,
3146,W0656,633.648499990000005,Inadequate,4,3,H,BUFFALO BAYOU,,
3154,W0014,1016.128106789999947,Inadequate,1,1,G,BUFFALO BAYOU,,
3169,W0614,175.938355800000011,Inadequate,4,3,G,BUFFALO BAYOU,,
3176,W0596,22.780551320000001,Inadequate,3,1,G,BUFFALO BAYOU,,
3179,W0697,228.129452619999995,Inadequate,1,1,G,BUFFALO BAYOU,,
3193,H0076,155.289722149999989,Inadequate,3,1,I,SHIP CHANNEL,,
3195,W0624,54.022072299999998,Inadequate,1,1,G,BUFFALO BAYOU,,
3199,D0881,65.070219280000003,Inadequate,3,1,H,BRAYS BAYOU,,
3206,D0880,67.450606870000001,Inadequate,4,3,H,BRAYS BAYOU,,
3210,W0564,49.930488640000000,Inadequate,1,1,G,BUFFALO BAYOU,,
3212,W0558,102.874355350000002,Inadequate,1,1,G,BUFFALO BAYOU,,
3214,W0566,15.953975990000000,Inadequate,1,1,G,BUFFALO BAYOU,,
3215,W0091,230.122978719999992,Inadequate,2,1,G,BUFFALO BAYOU,,
3218,W0709,59.963790439999997,Inadequate,3,1,G,BUFFALO BAYOU,,
3220,D0876,1183.893885660000024,Inadequate,1,1,I,BRAYS BAYOU,,
3225,D0903,36.555561099999998,Inadequate,3,1,I,BRAYS BAYOU,,
3226,D0860,39.738085140000003,Inadequate,3,1,I,BRAYS BAYOU,,
3227,D0029,68.091867129999997,Inadequate,3,1,I,BRAYS BAYOU,,
3230,W0695,19.653571790000001,Inadequate,3,1,C,BUFFALO BAYOU,,
3237,W0135,36.486823610000002,Inadequate,4,3,C,BUFFALO BAYOU,351.449779164988286,
3238,W0549,53.544137280000001,Inadequate,4,3,C,BUFFALO BAYOU,,
3242,D0072,480.838537130000020,Inadequate,1,1,D,BRAYS BAYOU,,
3243,D0037,159.630489180000012,Inadequate,1,1,I,BRAYS BAYOU,,
3244,D5011,25.448516649999998,Inadequate,1,1,I,BRAYS BAYOU,,
3249,D0807,181.210539189999992,Inadequate,1,1,G,BRAYS BAYOU,,
3250,D0024,42.172338539999998,Inadequate,4,3,I,BRAYS BAYOU,,
3251,D0017,49.554126900000000,Inadequate,4,3,I,BRAYS BAYOU,,
3260,W0551,85.321471329999994,Inadequate,4,3,C,BUFFALO BAYOU,,
3273,D0049,77.508380990000006,Inadequate,3,1,I,BRAYS BAYOU,,
3274,W0141,109.806212759999994,Inadequate,3,1,G,BUFFALO BAYOU,,
3277,D0809,3.615511180000000,Inadequate,4,3,G,BRAYS BAYOU,,
3278,D0559,127.167647979999998,Inadequate,4,3,F,BRAYS BAYOU,,
3280,D0810,9.672847590000000,Inadequate,3,1,G,BRAYS BAYOU,,
3282,D0039,55.752363500000001,Inadequate,4,3,I,BRAYS BAYOU,,
3287,D1303,81.296377309999997,Inadequate,4,3,D,BRAYS BAYOU,-0.000000000000000,
3289,D7044,104.817473629999995,Inadequate,4,3,F,BRAYS BAYOU,,
3291,D7045,49.013284360000000,Inadequate,4,3,F,BRAYS BAYOU,,
3294,D0556,5.555311240000000,Inadequate,4,3,F,BRAYS BAYOU,,
3295,D0085,41.847979250000002,Inadequate,4,A,D,BRAYS BAYOU,,
3296,D0557,5.997354710000000,Inadequate,4,3,F,BRAYS BAYOU,,
3298,D0799,88.216875860000002,Inadequate,3,1,F,BRAYS BAYOU,,
3300,C0383,736.742755620000025,Inadequate,1,1,D,SIMS BAYOU,,
3310,C0115,9.611635180000000,Inadequate,4,3,I,SIMS BAYOU,,
3313,D0914,61.504732820000001,Inadequate,3,1,F,BRAYS BAYOU,,
3316,D0558,54.546759260000002,Inadequate,4,3,F,BRAYS BAYOU,,
3321,D0537,48.798568490000001,Inadequate,3,1,F,BRAYS BAYOU,,
3338,D0534,123.329129339999994,Inadequate,3,1,F,BRAYS BAYOU,,
3342,D0684,82.685782669999995,Inadequate,3,1,F,BRAYS BAYOU,,
3346,D0514,79.166289280000001,Inadequate,3,1,F,BRAYS BAYOU,,
3349,D0536,42.637437030000001,Inadequate,4,3,F,BRAYS BAYOU,,
3354,D0830,95.883358040000005,Inadequate,3,1,D,BRAYS BAYOU,,
3359,D0535,20.582139489999999,Inadequate,4,3,F,BRAYS BAYOU,,
3360,D0701,58.058278170000001,Inadequate,1,1,F,BRAYS BAYOU,,
3365,D0849,50.556420529999997,Inadequate,3,1,D,BRAYS BAYOU,,
3374,D0526,90.509063139999995,Inadequate,3,1,F,BRAYS BAYOU,,
3398,C0166,19.311644810000001,Inadequate,1,1,I,SIMS BAYOU,,
3400,D0901,11.560139939999999,Inadequate,4,3,F,BRAYS BAYOU,,
3407,D0705,7.117036390000000,Inadequate,4,3,F,BRAYS BAYOU,-257708157306952539159717029377133577249197437225188943004252405526242312687138210556916676435660472188212834200284234783166545074931910150412094404478463055444899744066893624384438846266471697834605557428143521792.000000000000000,
3409,D0573,32.094408090000002,Inadequate,3,1,F,BRAYS BAYOU,,
3421,D0787,26.388774659999999,Inadequate,4,3,F,BRAYS BAYOU,,
3425,C0176,117.216343850000001,Inadequate,1,1,E,SIMS BAYOU,,
3429,D0553,29.690350440000000,Inadequate,3,1,F,BRAYS BAYOU,,
3436,D0129,19.835167909999999,Inadequate,1,1,C,BRAYS BAYOU,,
3439,C0161,50.993980639999997,Inadequate,3,1,I,SIMS BAYOU,,
3442,D0850,25.010223180000001,Inadequate,4,3,D,BRAYS BAYOU,,
3444,D0575,12.031700960000000,Inadequate,3,1,F,BRAYS BAYOU,,
3445,D0144,41.230781260000001,Inadequate,3,1,C,BRAYS BAYOU,,
3449,D0579,55.558052230000001,Inadequate,3,1,F,BRAYS BAYOU,,
3451,D0581,48.625030719999998,Inadequate,3,1,F,BRAYS BAYOU,,
3452,D0578,90.432525620000007,Inadequate,3,1,F,BRAYS BAYOU,,
3461,D0518,144.988783439999992,Inadequate,1,1,F,BRAYS BAYOU,,
3462,D0580,30.362379969999999,Inadequate,3,1,F,BRAYS BAYOU,,
3466,D0134,96.907415929999999,Inadequate,1,1,C,BRAYS BAYOU,,
3468,D0550,4.759567430000000,Inadequate,3,1,F,BRAYS BAYOU,-17452496265895134702419992638858356987115012103994333940188440170149052402910598636357813961862726309070840599669883805679932342724646360961373969564362802462605067669960040468666985105334314612046353681924722578660613764583384435484870223695202398878302208.000000000000000,
3469,D0551,38.230698750000002,Inadequate,3,1,F,BRAYS BAYOU,,
3470,C0147,43.370227919999998,Inadequate,1,1,I,SIMS BAYOU,,
3473,D0108,688.065715830000045,Inadequate,3,1,D,BRAYS BAYOU,,
3475,C0138,15.854856800000000,Inadequate,3,1,I,SIMS BAYOU,,
3476,C0006,13.762821560000001,Inadequate,2,1,I,SIMS BAYOU,,
3481,D0548,74.423532249999994,Inadequate,3,1,F,BRAYS BAYOU,,
3482,C0141,130.991901310000003,Inadequate,1,1,I,SIMS BAYOU,,
3483,D0840,170.797052250000007,Inadequate,1,1,D,BRAYS BAYOU,102027486879556922780759189622557598138099367499282258616588932003260649541982716841585027919723855051654117812499261350927079588132552704.000000000000000,
3485,D0582,8.563335750000000,Inadequate,4,3,F,BRAYS BAYOU,,
3486,D0781,25.166678650000001,Inadequate,3,1,F,BRAYS BAYOU,,
3487,C0149,75.296756599999995,Inadequate,1,1,I,SIMS BAYOU,,
3496,D0390,32.914636620000003,Inadequate,3,1,C,BRAYS BAYOU,,
3504,C0280,79.465590250000005,Inadequate,3,1,E,SIMS BAYOU,,
3505,D0398,27.245874140000002,Inadequate,1,1,C,BRAYS BAYOU,,
3508,D0516,13.432589130000000,Inadequate,3,1,F,BRAYS BAYOU,,
3509,D0736,41.180363170000000,Inadequate,1,1,F,BRAYS BAYOU,,
3510,D1380,54.807042539999998,Inadequate,3,1,F,BRAYS BAYOU,,
3512,D0425,74.190972239999994,Inadequate,1,1,F,BRAYS BAYOU,,
3513,D0741,31.641814270000001,Inadequate,4,3,F,BRAYS BAYOU,,
3514,D0517,10.227699250000001,Inadequate,3,1,F,BRAYS BAYOU,,
3516,D0744,30.142204660000001,Inadequate,3,1,F,BRAYS BAYOU,,
3517,D0140,9.720890560000001,Inadequate,1,1,C,BRAYS BAYOU,,
3519,D0585,29.104488620000001,Inadequate,3,1,F,BRAYS BAYOU,,
3522,C0173,7.146518740000000,Inadequate,1,1,E,SIMS BAYOU,,
3524,D0584,14.677811690000000,Inadequate,4,3,F,BRAYS BAYOU,,
3527,D0892,30.002634780000001,Inadequate,4,3,D,BRAYS BAYOU,,
3529,D0139,9.790366990000001,Inadequate,3,1,C,BRAYS BAYOU,,
3530,C0023,77.396945599999995,Inadequate,4,3,I,SIMS BAYOU,,
3531,D0424,63.440803840000001,Inadequate,1,1,F,BRAYS BAYOU,,
3533,D0602,78.159765849999999,Inadequate,1,1,F,BRAYS BAYOU,,
3536,C0051,295.554414759999986,Inadequate,1,1,D,SIMS BAYOU,,
3537,D0586,22.064387470000000,Inadequate,4,3,F,BRAYS BAYOU,,
3542,D0155,20.166455209999999,Inadequate,1,1,C,BRAYS BAYOU,,
3547,D0801,38.331660520000000,Inadequate,1,1,F,BRAYS BAYOU,,
3550,D0208,46.078741899999997,Inadequate,1,1,C,BRAYS BAYOU,,
3557,C0184,22.342981170000002,Inadequate,3,1,E,SIMS BAYOU,,
3570,D0135,39.784753389999999,Inadequate,1,1,C,BRAYS BAYOU,,
3577,C0208,68.779548559999995,Inadequate,1,1,I,SIMS BAYOU,,
3580,D0678,94.963088970000001,Inadequate,3,1,F,BRAYS BAYOU,,
3583,D0596,23.314226770000001,Inadequate,4,3,F,BRAYS BAYOU,,
3585,D0603,35.391955060000001,Inadequate,3,1,F,BRAYS BAYOU,,
3587,D0316,16.746909370000001,Inadequate,1,1,C,BRAYS BAYOU,,
3593,D0363,44.766607860000001,Inadequate,3,1,F,BRAYS BAYOU,,
3595,D0158,26.299926230000001,Inadequate,4,3,C,BRAYS BAYOU,,
3596,D0428,164.718108379999990,Inadequate,1,1,C,BRAYS BAYOU,,
3597,D0157,39.322137660000003,Inadequate,3,1,C,BRAYS BAYOU,,
3598,D0311,27.441346889999998,Inadequate,3,1,C,BRAYS BAYOU,,
3603,D0195,35.192956619999997,Inadequate,3,1,C,BRAYS BAYOU,,
3609,D0362,38.594615609999998,Inadequate,3,1,C,BRAYS BAYOU,,
3611,C0029,72.003376590000002,Inadequate,3,1,I,SIMS BAYOU,,
3615,C0030,173.523241909999996,Inadequate,3,1,I,SIMS BAYOU,,
3616,E0385,151.404197729999993,Inadequate,3,1,B,WHITE OAK BAYOU,,
3617,C0189,40.578775739999998,Inadequate,3,1,E,SIMS BAYOU,,
3619,C0192,113.375995099999997,Inadequate,1,1,E,SIMS BAYOU,,
3620,D0597,17.817143739999999,Inadequate,4,3,F,BRAYS BAYOU,,
3622,C0188,25.707559539999998,Inadequate,3,1,E,SIMS BAYOU,,
3623,D0315,22.130109950000001,Inadequate,3,1,C,BRAYS BAYOU,,
3624,C0035,375.481340740000007,Inadequate,1,1,I,SIMS BAYOU,,
3632,D0731,14.122746790000001,Inadequate,4,3,F,BRAYS BAYOU,,
3637,D0600,53.699951169999999,Inadequate,3,1,F,BRAYS BAYOU,,
3639,D0367,118.896196349999997,Inadequate,1,1,F,BRAYS BAYOU,,
3642,C0196,28.567974050000000,Inadequate,3,1,E,SIMS BAYOU,,
3647,C0212,90.947412389999997,Inadequate,2,1,E,SIMS BAYOU,,
3649,D0652,31.588768760000001,Inadequate,4,3,F,BRAYS BAYOU,,
3650,D0306,37.396519710000000,Inadequate,1,1,C,BRAYS BAYOU,,
3652,D0697,17.442627479999999,Inadequate,3,1,F,BRAYS BAYOU,,
3656,D0937,71.854796690000001,Inadequate,3,1,C,BRAYS BAYOU,,
3663,D0152,25.843593400000000,Inadequate,1,1,C,BRAYS BAYOU,,
3668,C0210,53.205831969999998,Inadequate,1,1,I,SIMS BAYOU,,
3678,D7037,90.817096530000001,Inadequate,1,1,F,BRAYS BAYOU,,
3680,D0305,4.219010070000000,Inadequate,3,1,C,BRAYS BAYOU,,
3681,D0936,30.943214170000001,Inadequate,4,3,C,BRAYS BAYOU,,
3685,D0804,17.503165570000000,Inadequate,1,1,F,BRAYS BAYOU,,
3697,D0341,46.456603170000001,Inadequate,3,1,C,BRAYS BAYOU,,
3698,D0698,43.461331260000001,Inadequate,3,1,F,BRAYS BAYOU,,
3701,D0301,19.900719280000001,Inadequate,4,3,C,BRAYS BAYOU,,
3704,D0351,17.004562490000001,Inadequate,3,1,C,BRAYS BAYOU,,
3707,C0380,64.664681000000002,Inadequate,1,1,D,SIMS BAYOU,,
3712,D0213,4.711964540000000,Inadequate,4,3,C,BRAYS BAYOU,,
3713,D0192,48.495276509999997,Inadequate,1,1,C,BRAYS BAYOU,,
3725,C0387,30.426893979999999,Inadequate,1,1,D,SIMS BAYOU,,
3730,C0386,33.088592570000003,Inadequate,1,1,D,SIMS BAYOU,,
3733,D0212,46.850835359999998,Inadequate,1,1,C,BRAYS BAYOU,,
3734,D0319,21.532287579999998,Inadequate,3,1,C,BRAYS BAYOU,,
3736,C0355,197.338466930000010,Inadequate,1,1,I,SIMS BAYOU,,
3747,D0438,24.765606600000002,Inadequate,2,1,C,BRAYS BAYOU,,
3750,D0348,78.275166859999999,Inadequate,3,1,C,BRAYS BAYOU,,
3754,D5017,23.343528930000002,Inadequate,1,1,C,BRAYS BAYOU,,
3760,D0370,37.054097810000002,Inadequate,3,1,C,BRAYS BAYOU,,
3763,C0375,6.692286220000000,Inadequate,1,1,D,SIMS BAYOU,,
3764,C0385,109.520515549999999,Inadequate,1,1,D,SIMS BAYOU,,
3765,D0369,87.121755840000006,Inadequate,3,1,C,BRAYS BAYOU,,
3768,D0320,74.909592329999995,Inadequate,1,1,C,BRAYS BAYOU,,
3772,D0220,119.248798760000000,Inadequate,1,1,C,BRAYS BAYOU,3279349182576310708699650376594654169646821139567362465361455820312020479197998456491007515913506913952620116101881834503914783768433174780601759676733528452548133092617700627323840521689103449825676865036909985761264645360380489949906716969649470805360456700526592.000000000000000,
3775,C0379,75.735720760000007,Inadequate,1,1,D,SIMS BAYOU,,
3779,C0702,74.085383460000003,Inadequate,3,1,D,SIMS BAYOU,,
3780,C0336,21.762882760000000,Inadequate,3,1,I,SIMS BAYOU,,
3783,D0323,59.789636139999999,Inadequate,1,1,C,BRAYS BAYOU,,
3784,D0338,133.546228180000014,Inadequate,1,1,C,BRAYS BAYOU,,
3785,C0370,44.049123389999998,Inadequate,1,1,D,SIMS BAYOU,,
3790,C0219,26.147076299999998,Inadequate,1,1,I,SIMS BAYOU,,
3794,C0058,161.723071190000013,Inadequate,3,1,D,SIMS BAYOU,,
3795,C0384,491.319205380000028,Inadequate,1,1,D,SIMS BAYOU,,
3821,H0115,62.369002739999999,Inadequate,4,3,B,HUNTING BAYOU,,
3825,C0623,87.169365540000001,Inadequate,4,3,D,SIMS BAYOU,,
3835,D0325,95.859561040000003,Inadequate,1,1,C,BRAYS BAYOU,,
3839,D0446,76.952674610000003,Inadequate,3,1,C,BRAYS BAYOU,,
3843,D0753,60.781431910000002,Inadequate,1,1,F,BRAYS BAYOU,,
3856,D0725,112.647447200000002,Inadequate,3,1,F,BRAYS BAYOU,,
3861,D0761,41.691354420000003,Inadequate,1,1,F,BRAYS BAYOU,,
3862,D0183,7.839528670000000,Inadequate,4,3,C,BRAYS BAYOU,,
3864,C0041,227.407867290000013,Inadequate,1,1,I,SIMS BAYOU,,
3865,D0182,6.567656800000000,Inadequate,3,1,C,BRAYS BAYOU,,
3871,D0180,146.029372690000002,Inadequate,1,1,C,BRAYS BAYOU,,
3877,C0438,3.815570370000000,Inadequate,3,1,D,SIMS BAYOU,,
3891,C0044,15.799491690000000,Inadequate,3,1,I,SIMS BAYOU,,
3895,C0435,8.198272800000000,Inadequate,4,3,D,SIMS BAYOU,,
3898,D0630,69.572962489999995,Inadequate,3,1,C,BRAYS BAYOU,,
3899,C0442,3.907304430000000,Inadequate,4,3,D,SIMS BAYOU,,
3907,D0456,45.491891840000001,Inadequate,4,3,C,BRAYS BAYOU,,
3912,D0632,72.835738329999998,Inadequate,3,1,C,BRAYS BAYOU,,
3919,C0450,6.563879460000000,Inadequate,3,1,D,SIMS BAYOU,,
3925,D0382,78.021999449999996,Inadequate,1,1,C,BRAYS BAYOU,,
3928,D0255,36.079560839999999,Inadequate,3,1,C,BRAYS BAYOU,,
3938,D0417,24.751192159999999,Inadequate,3,1,C,BRAYS BAYOU,,
3941,C0247,54.910692390000001,Inadequate,3,1,E,SIMS BAYOU,,
3948,D0716,22.778147440000001,Inadequate,4,3,F,BRAYS BAYOU,,
3953,C0453,2.963599320000000,Inadequate,4,3,D,SIMS BAYOU,,
3956,D0718,36.277815779999997,Inadequate,1,1,F,BRAYS BAYOU,,
3961,D0416,13.417674430000000,Inadequate,4,3,C,BRAYS BAYOU,,
3964,D0713,38.886455630000000,Inadequate,3,1,F,BRAYS BAYOU,,
3967,D0240,143.901235229999998,Inadequate,4,3,C,BRAYS BAYOU,,
3969,D0499,90.136887200000004,Inadequate,4,3,C,BRAYS BAYOU,,
3971,D0663,79.731261329999995,Inadequate,1,1,F,BRAYS BAYOU,,
3973,D0459,7.274379690000000,Inadequate,4,3,C,BRAYS BAYOU,,
3974,C0278,19.853000489999999,Inadequate,1,1,E,SIMS BAYOU,0.000000000000000,
3981,D0869,32.332505400000002,Inadequate,3,1,F,BRAYS BAYOU,,
3983,C0407,13.796272820000000,Inadequate,4,3,D,SIMS BAYOU,,
3984,C0049,21.291611610000000,Inadequate,3,1,E,SIMS BAYOU,,
3985,C0455,12.420032989999999,Inadequate,3,1,E,SIMS BAYOU,,
4002,D0660,90.010862000000003,Inadequate,1,1,F,BRAYS BAYOU,,
4012,C0631,84.177876330000004,Inadequate,4,3,D,SIMS BAYOU,,
4017,D0642,133.026768870000012,Inadequate,3,1,C,BRAYS BAYOU,,
4028,D0465,15.171156150000000,Inadequate,1,1,C,BRAYS BAYOU,,
4030,D0645,39.885980640000000,Inadequate,3,1,C,BRAYS BAYOU,,
4033,C0053,3.863221670000000,Inadequate,1,1,D,SIMS BAYOU,,
4041,D0478,28.077003030000000,Inadequate,1,1,C,BRAYS BAYOU,,
4051,C0283,4.403809830000000,Inadequate,1,1,E,SIMS BAYOU,,
4056,C0480,29.332283430000000,Inadequate,4,3,E,SIMS BAYOU,,
4061,C0411,33.837661689999997,Inadequate,3,1,D,SIMS BAYOU,,
4063,C0284,4.504070830000000,Inadequate,3,1,E,SIMS BAYOU,,
4066,C0413,50.169810390000002,Inadequate,1,1,D,SIMS BAYOU,,
4072,C0460,4.387085470000000,Inadequate,4,3,D,SIMS BAYOU,,
4074,C0463,14.930840229999999,Inadequate,4,3,D,SIMS BAYOU,,
4075,D0473,47.565506550000002,Inadequate,3,1,C,BRAYS BAYOU,,
4077,C0415,15.209040410000000,Inadequate,1,1,D,SIMS BAYOU,,
4085,C0476,64.142333590000007,Inadequate,2,1,D,SIMS BAYOU,,
4091,C0465,5.096845320000000,Inadequate,4,3,D,SIMS BAYOU,,
4101,D0643,70.125305119999993,Inadequate,1,1,C,BRAYS BAYOU,,
4102,C0418,41.292434690000000,Inadequate,3,1,D,SIMS BAYOU,,
4107,D0503,37.064645810000002,Inadequate,1,1,C,BRAYS BAYOU,,
4111,C0533,5.855522710000000,Inadequate,3,1,D,SIMS BAYOU,,
4116,D0504,33.477915920000001,Inadequate,3,1,C,BRAYS BAYOU,,
4122,C0478,36.329629969999999,Inadequate,4,3,E,SIMS BAYOU,,
4149,C0633,39.151404800000002,Inadequate,4,3,D,SIMS BAYOU,,
4158,C0509,43.978767040000001,Inadequate,1,1,D,SIMS BAYOU,,
4159,C0419,70.668485259999997,Inadequate,3,1,D,SIMS BAYOU,,
4161,C0468,22.170034250000000,Inadequate,1,1,D,SIMS BAYOU,-483176455875828448602991236010115648375381140114555877931315841238877565021135803968761746275656058247950869835405700131382312672811931192179118226275064202099798573056.000000000000000,
4163,C0488,35.355536970000003,Inadequate,4,3,D,SIMS BAYOU,,
